,date,PSF
709,2018-02-05,83626.78
710,2018-02-05,82681.88
711,2018-02-05,81738.24
712,2018-02-05,81412.79999999999
713,2018-02-05,83479.06
714,2018-02-05,87359.12
715,2018-02-05,88863.4
716,2018-02-05,88199.74
717,2018-02-05,86500.4
718,2018-02-05,83439.52
719,2018-02-05,79243.56
720,2018-02-06,86576.78260869565
721,2018-02-06,84482.5304347826
722,2018-02-06,83382.13043478262
723,2018-02-06,82997.07826086957
724,2018-02-06,83369.6
725,2018-02-06,84919.4
726,2018-02-06,89081.26086956522
727,2018-02-06,95140.93043478261
728,2018-02-06,97119.0608695652
729,2018-02-06,96181.55652173914
730,2018-02-06,94356.05217391305
731,2018-02-06,92352.46086956523
732,2018-02-06,89960.09565217391
733,2018-02-06,87855.98260869566
734,2018-02-06,86266.35652173913
735,2018-02-06,84999.2695652174
736,2018-02-06,84625.3652173913
737,2018-02-06,86987.40869565216
738,2018-02-06,91447.45217391304
739,2018-02-06,93010.98260869566
740,2018-02-06,92410.03478260871
741,2018-02-06,90668.61739130435
742,2018-02-06,87624.67826086956
743,2018-02-06,83719.51304347825
744,2018-02-07,73755.57818181819
745,2018-02-07,71409.22545454546
746,2018-02-07,70017.1109090909
747,2018-02-07,69271.43272727274
748,2018-02-07,69221.69272727273
749,2018-02-07,70240.09454545454
750,2018-02-07,72822.86727272728
751,2018-02-07,76813.48000000001
752,2018-02-07,79118.92
753,2018-02-07,80211.35090909092
754,2018-02-07,80736.23454545456
755,2018-02-07,80652.95090909093
756,2018-02-07,80009.69818181818
757,2018-02-07,79346.69454545455
758,2018-02-07,78730.3890909091
759,2018-02-07,78114.49636363637
760,2018-02-07,78261.62727272727
761,2018-02-07,80364.49818181818
762,2018-02-07,83587.40727272727
763,2018-02-07,84878.94545454546
764,2018-02-07,84231.24545454545
765,2018-02-07,82511.40727272727
766,2018-02-07,79813.66
767,2018-02-07,76524.67272727273
768,2018-02-08,72970.66153846154
769,2018-02-08,70761.95384615385
770,2018-02-08,69641.96923076923
771,2018-02-08,69051.66153846154
772,2018-02-08,68999.76923076923
773,2018-02-08,70486.44615384616
774,2018-02-08,75376.87692307692
775,2018-02-08,81345.67692307693
776,2018-02-08,83706.4923076923
777,2018-02-08,83884.0923076923
778,2018-02-08,83762.21538461538
779,2018-02-08,83527.0
780,2018-02-08,82698.43076923076
781,2018-02-08,81988.92307692308
