date,hour,temp,load,weekday,season
2006-12-20,5.5,19.4,7594.36,3,2
2006-12-20,6.0,19.6,8125.47,3,2
2006-12-20,6.5,20.35,8501.14,3,2
2006-12-20,7.0,21.1,8916.64,3,2
2006-12-20,7.5,21.8,9223.36,3,2
2006-12-20,8.0,22.5,9430.63,3,2
2006-12-20,8.5,22.9,9580.73,3,2
2006-12-20,9.0,23.3,9708.54,3,2
2006-12-20,9.5,23.6,9799.07,3,2
2006-12-20,10.0,23.9,9880.47,3,2
2006-12-20,10.5,24.0,9859.06,3,2
2006-12-20,11.0,24.1,9929.9,3,2
2006-12-20,11.5,23.9,9886.37,3,2
2006-12-20,12.0,23.7,9876.84,3,2
2006-12-20,12.5,23.8,9894.14,3,2
2006-12-20,13.0,23.9,9862.96,3,2
2006-12-20,13.5,23.9,9775.5,3,2
2006-12-20,14.0,23.9,9798.34,3,2
2006-12-20,14.5,23.7,9809.37,3,2
2006-12-20,15.0,23.5,9806.75,3,2
2006-12-20,15.5,23.4,9814.19,3,2
2006-12-20,16.0,23.3,9790.73,3,2
2006-12-20,16.5,22.9,9689.19,3,2
2006-12-20,17.0,22.5,9662.34,3,2
2006-12-20,17.5,22.4,9512.24,3,2
2006-12-20,18.0,22.3,9352.84,3,2
2006-12-20,18.5,22.1,9232.7,3,2
2006-12-20,19.0,21.9,9155.35,3,2
2006-12-20,19.5,21.75,9186.9,3,2
2006-12-20,20.0,21.6,9188.4,3,2
2006-12-20,20.5,21.5,8982.96,3,2
2006-12-20,21.0,21.4,8670.8,3,2
2006-12-20,21.5,21.35,8752.02,3,2
2006-12-20,22.0,21.3,8564.9,3,2
2006-12-20,22.5,21.2,8544.35,3,2
2006-12-20,23.0,21.1,8386.98,3,2
2006-12-20,23.5,21.0,8196.56,3,2
2006-12-21,0.0,20.9,7999.46,4,2
2006-12-21,0.5,20.8,7809.43,4,2
2006-12-21,1.0,20.7,7566.91,4,2
2006-12-21,1.5,20.6,7198.9,4,2
2006-12-21,2.0,20.5,6875.65,4,2
2006-12-21,2.5,20.35,6672.6,4,2
2006-12-21,3.0,20.2,6539.67,4,2
2006-12-21,3.5,20.2,6538.14,4,2
2006-12-21,4.0,20.2,6570.13,4,2
2006-12-21,4.5,20.3,6792.3,4,2
2006-12-21,5.0,20.4,7021.93,4,2
2006-12-21,5.5,20.55,7600.6,4,2
2006-12-21,6.0,20.7,8111.92,4,2
2006-12-21,6.5,20.9,8480.83,4,2
2006-12-21,7.0,21.1,8933.34,4,2
2006-12-21,7.5,21.2,9252.76,4,2
2006-12-21,8.0,21.3,9498.75,4,2
2006-12-21,8.5,22.0,9773.1,4,2
2006-12-21,9.0,22.7,9912.72,4,2
2006-12-21,9.5,23.0,10051.45,4,2
2006-12-21,10.0,23.3,10095.12,4,2
2006-12-21,10.5,23.55,10129.0,4,2
2006-12-21,11.0,23.8,10200.02,4,2
2006-12-21,11.5,24.15,10190.24,4,2
2006-12-21,12.0,24.5,10086.17,4,2
2006-12-21,12.5,24.55,10134.6,4,2
2006-12-21,13.0,24.6,10126.42,4,2
2006-12-21,13.5,24.65,10171.14,4,2
2006-12-21,14.0,24.7,10141.1,4,2
2006-12-21,14.5,24.55,10129.81,4,2
2006-12-21,15.0,24.4,10157.73,4,2
2006-12-21,15.5,23.95,10164.78,4,2
2006-12-21,16.0,23.5,10096.57,4,2
2006-12-21,16.5,23.3,10028.16,4,2
2006-12-21,17.0,23.1,9941.63,4,2
2006-12-21,17.5,22.55,9698.62,4,2
2006-12-21,18.0,22.0,9513.21,4,2
2006-12-21,18.5,21.75,9353.28,4,2
2006-12-21,19.0,21.5,9210.97,4,2
2006-12-21,19.5,21.35,9295.78,4,2
2006-12-21,20.0,21.2,9349.92,4,2
2006-12-21,20.5,21.1,9147.24,4,2
2006-12-21,21.0,21.0,8902.62,4,2
2006-12-21,21.5,20.9,8947.96,4,2
2006-12-21,22.0,20.8,8738.83,4,2
2006-12-21,22.5,20.55,8733.78,4,2
2006-12-21,23.0,20.3,8577.67,4,2
2006-12-21,23.5,20.45,8376.48,4,2
2006-12-22,0.0,20.6,8115.14,5,2
2006-12-22,0.5,20.55,7832.03,5,2
2006-12-22,1.0,20.5,7591.84,5,2
2006-12-22,1.5,20.45,7219.43,5,2
2006-12-22,2.0,20.4,6830.11,5,2
2006-12-22,2.5,20.4,6627.84,5,2
2006-12-22,3.0,20.4,6496.36,5,2
2006-12-22,3.5,20.35,6506.08,5,2
2006-12-22,4.0,20.3,6569.43,5,2
2006-12-22,4.5,20.45,6768.95,5,2
2006-12-22,5.0,20.6,6968.01,5,2
2006-12-22,5.5,20.95,7433.49,5,2
2006-12-22,6.0,21.3,7909.04,5,2
2006-12-22,6.5,21.8,8257.75,5,2
2006-12-22,7.0,22.3,8634.31,5,2
2006-12-22,7.5,22.7,8999.29,5,2
2006-12-22,8.0,23.1,9248.95,5,2
2006-12-22,8.5,24.5,9531.16,5,2
2006-12-22,9.0,25.9,9690.98,5,2
2006-12-22,9.5,25.85,9819.33,5,2
2006-12-22,10.0,25.8,9911.86,5,2
2006-12-22,10.5,25.9,9927.24,5,2
2006-12-22,11.0,26.0,10018.11,5,2
2006-12-22,11.5,26.0,10012.89,5,2
2006-12-22,12.0,26.0,9995.97,5,2
2006-12-22,12.5,26.45,10059.15,5,2
2006-12-22,13.0,26.9,10092.71,5,2
2006-12-22,13.5,27.0,10164.59,5,2
2006-12-22,14.0,27.1,10247.61,5,2
2006-12-22,14.5,26.85,10303.06,5,2
2006-12-22,15.0,26.6,10322.18,5,2
2006-12-22,15.5,24.85,10350.99,5,2
2006-12-22,16.0,23.1,10351.29,5,2
2006-12-22,16.5,23.15,10295.51,5,2
2006-12-22,17.0,23.2,10190.75,5,2
2006-12-22,17.5,22.65,9870.29,5,2
2006-12-22,18.0,22.1,9589.87,5,2
2006-12-22,18.5,21.2,9306.91,5,2
2006-12-22,19.0,20.3,9189.0,5,2
2006-12-22,19.5,20.25,9259.72,5,2
2006-12-22,20.0,20.2,9261.15,5,2
2006-12-22,20.5,19.7,9080.17,5,2
2006-12-22,21.0,19.2,8779.58,5,2
2006-12-22,21.5,19.25,8871.71,5,2
2006-12-22,22.0,19.3,8657.11,5,2
2006-12-22,22.5,18.8,8657.37,5,2
2006-12-22,23.0,18.3,8510.39,5,2
2006-12-22,23.5,18.4,8281.24,5,2
2006-12-23,0.0,18.5,8023.52,5,2
2006-12-23,0.5,18.6,7756.56,5,2
2006-12-23,1.0,18.7,7457.14,5,2
2006-12-23,1.5,18.65,7119.4,5,2
2006-12-23,2.0,18.6,6769.54,5,2
2006-12-23,2.5,18.45,6557.47,5,2
2006-12-23,3.0,18.3,6434.53,5,2
2006-12-23,3.5,18.45,6370.31,5,2
2006-12-23,4.0,18.6,6377.93,5,2
2006-12-23,4.5,18.65,6423.21,5,2
2006-12-23,5.0,18.7,6455.98,5,2
2006-12-23,5.5,18.75,6566.94,5,2
2006-12-23,6.0,18.8,6778.58,5,2
2006-12-23,6.5,18.75,7105.0,5,2
2006-12-23,7.0,18.7,7520.59,5,2
2006-12-23,7.5,18.95,7892.65,5,2
2006-12-23,8.0,19.2,8256.64,5,2
2006-12-23,8.5,19.4,8620.89,5,2
2006-12-23,9.0,19.6,8757.32,5,2
2006-12-23,9.5,20.45,8957.29,5,2
2006-12-23,10.0,21.3,9026.65,5,2
2006-12-23,10.5,21.3,9131.86,5,2
2006-12-23,11.0,21.3,9125.34,5,2
2006-12-23,11.5,20.75,9071.07,5,2
2006-12-23,12.0,20.2,9018.92,5,2
2006-12-23,12.5,20.8,9048.88,5,2
2006-12-23,13.0,21.4,9049.73,5,2
2006-12-23,13.5,20.8,9086.22,5,2
2006-12-23,14.0,20.2,9088.59,5,2
2006-12-23,14.5,20.35,9070.66,5,2
2006-12-23,15.0,20.5,9064.41,5,2
2006-12-23,15.5,20.35,9082.87,5,2
2006-12-23,16.0,20.2,9051.59,5,2
2006-12-23,16.5,20.25,8834.07,5,2
2006-12-23,17.0,20.3,8816.35,5,2
2006-12-23,17.5,20.25,8757.03,5,2
2006-12-23,18.0,20.2,8668.75,5,2
2006-12-23,18.5,20.1,8614.58,5,2
2006-12-23,19.0,20.0,8607.0,5,2
2006-12-23,19.5,20.1,8677.49,5,2
2006-12-23,20.0,20.2,8684.7,5,2
2006-12-23,20.5,20.4,8502.32,5,2
2006-12-23,21.0,20.6,8287.95,5,2
2006-12-23,21.5,20.6,8256.95,5,2
2006-12-23,22.0,20.6,8110.14,5,2
2006-12-23,22.5,20.65,8012.07,5,2
2006-12-23,23.0,20.7,7748.56,5,2
2006-12-23,23.5,20.7,7487.35,5,2
2006-12-24,0.0,20.7,7282.31,7,2
2006-12-24,0.5,20.65,7078.16,7,2
2006-12-24,1.0,20.6,6863.87,7,2
2006-12-24,1.5,20.5,6602.44,7,2
2006-12-24,2.0,20.4,6349.01,7,2
2006-12-24,2.5,20.35,6184.84,7,2
2006-12-24,3.0,20.3,6097.64,7,2
2006-12-24,3.5,20.25,6054.19,7,2
2006-12-24,4.0,20.2,6055.71,7,2
2006-12-24,4.5,20.25,6101.6,7,2
2006-12-24,5.0,20.3,6132.54,7,2
2006-12-24,5.5,20.1,6255.44,7,2
2006-12-24,6.0,19.9,6421.07,7,2
2006-12-24,6.5,19.8,6692.21,7,2
2006-12-24,7.0,19.7,7011.55,7,2
2006-12-24,7.5,19.65,7480.15,7,2
2006-12-24,8.0,19.6,7740.58,7,2
2006-12-24,8.5,19.9,8056.23,7,2
2006-12-24,9.0,20.2,8185.15,7,2
2006-12-24,9.5,20.6,8358.07,7,2
2006-12-24,10.0,21.00000001,8347.78,7,2
2006-12-24,10.5,21.95,8351.64,7,2
2006-12-24,11.0,22.9,8364.25,7,2
2006-12-24,11.5,23.45,8425.59,7,2
2006-12-24,12.0,24.0,8404.88,7,2
2006-12-24,12.5,24.8,8366.5,7,2
2006-12-24,13.0,25.6,8309.57,7,2
2006-12-24,13.5,25.7,8315.39,7,2
2006-12-24,14.0,25.8,8312.0,7,2
2006-12-24,14.5,26.15,8278.81,7,2
2006-12-24,15.0,26.5,8246.83,7,2
2006-12-24,15.5,26.0,8215.72,7,2
2006-12-24,16.0,25.5,8142.64,7,2
2006-12-24,16.5,25.1,8019.73,7,2
2006-12-24,17.0,24.7,8013.2,7,2
2006-12-24,17.5,22.84999999,7907.93,7,2
2006-12-24,18.0,21.0,7839.73,7,2
2006-12-24,18.5,20.1,7790.1,7,2
2006-12-24,19.0,19.2,7795.91,7,2
2006-12-24,19.5,18.9,7904.43,7,2
2006-12-24,20.0,18.6,7931.01,7,2
2006-12-24,20.5,18.2,7812.15,7,2
2006-12-24,21.0,17.8,7672.88,7,2
2006-12-24,21.5,17.5,7696.24,7,2
2006-12-24,22.0,17.2,7586.91,7,2
2006-12-24,22.5,17.4,7590.51,7,2
2006-12-24,23.0,17.6,7388.35,7,2
2006-12-24,23.5,17.2,7140.52,7,2
2006-12-25,0.0,16.8,6929.92,1,2
2006-12-25,0.5,16.5,6699.99,1,2
2006-12-25,1.0,16.2,6511.8,1,2
2006-12-25,1.5,15.75,6197.46,1,2
2006-12-25,2.0,15.3,5968.14,1,2
2006-12-25,2.5,14.95,5799.61,1,2
2006-12-25,3.0,14.6,5706.33,1,2
2006-12-25,3.5,14.5,5644.85,1,2
2006-12-25,4.0,14.4,5615.03,1,2
2006-12-25,4.5,14.3,5668.11,1,2
2006-12-25,5.0,14.2,5745.04,1,2
2006-12-25,5.5,14.1,5919.88,1,2
2006-12-25,6.0,14.0,6175.37,1,2
2006-12-25,6.5,14.4,6408.19,1,2
2006-12-25,7.0,14.8,6717.76,1,2
2006-12-25,7.5,15.65,7012.72,1,2
2006-12-25,8.0,16.5,7225.74,1,2
2006-12-25,8.5,17.7,7422.04,1,2
2006-12-25,9.0,18.9,7549.7,1,2
2006-12-25,9.5,19.4,7611.8,1,2
2006-12-25,10.0,19.9,7594.05,1,2
2006-12-25,10.5,20.35,7529.56,1,2
2006-12-25,11.0,20.8,7447.91,1,2
2006-12-25,11.5,20.65,7326.37,1,2
2006-12-25,12.0,20.5,7165.87,1,2
2006-12-25,12.5,20.95,6989.69,1,2
2006-12-25,13.0,21.4,6838.42,1,2
2006-12-25,13.5,21.4,6770.45,1,2
2006-12-25,14.0,21.4,6710.49,1,2
2006-12-25,14.5,21.3,6702.79,1,2
2006-12-25,15.0,21.2,6680.72,1,2
2006-12-25,15.5,20.85,6676.62,1,2
2006-12-25,16.0,20.5,6655.39,1,2
2006-12-25,16.5,20.2,6613.04,1,2
2006-12-25,17.0,19.9,6612.29,1,2
2006-12-25,17.5,19.75,6540.58,1,2
2006-12-25,18.0,19.6,6520.76,1,2
2006-12-25,18.5,19.25,6485.67,1,2
2006-12-25,19.0,18.9,6496.8,1,2
2006-12-25,19.5,18.75,6674.94,1,2
2006-12-25,20.0,18.6,6968.79,1,2
2006-12-25,20.5,18.6,6982.37,1,2
2006-12-25,21.0,18.6,6896.48,1,2
2006-12-25,21.5,18.65,7055.59,1,2
2006-12-25,22.0,18.7,7029.52,1,2
2006-12-25,22.5,18.1,7133.57,1,2
2006-12-25,23.0,17.5,7023.88,1,2
2006-12-25,23.5,16.9,6879.62,1,2
2006-12-26,0.0,16.3,6777.52,2,2
2006-12-26,0.5,16.1,6572.05,2,2
2006-12-26,1.0,15.9,6386.97,2,2
2006-12-26,1.5,15.8,6084.01,2,2
2006-12-26,2.0,15.7,5827.71,2,2
2006-12-26,2.5,15.55,5648.62,2,2
2006-12-26,3.0,15.4,5559.1,2,2
2006-12-26,3.5,15.1,5518.81,2,2
2006-12-26,4.0,14.8,5498.36,2,2
2006-12-26,4.5,14.7,5553.77,2,2
2006-12-26,5.0,14.6,5542.05,2,2
2006-12-26,5.5,14.6,5653.13,2,2
2006-12-26,6.0,14.6,5771.59,2,2
2006-12-26,6.5,15.45,5934.13,2,2
2006-12-26,7.0,16.30000001,6182.13,2,2
2006-12-26,7.5,17.95,6450.05,2,2
2006-12-26,8.0,19.6,6694.96,2,2
2006-12-26,8.5,20.45,6974.89,2,2
2006-12-26,9.0,21.3,7158.26,2,2
2006-12-26,9.5,21.65,7308.6,2,2
2006-12-26,10.0,22.0,7351.59,2,2
2006-12-26,10.5,21.9,7295.4,2,2
2006-12-26,11.0,21.8,7249.99,2,2
2006-12-26,11.5,21.85,7187.12,2,2
2006-12-26,12.0,21.9,7123.18,2,2
2006-12-26,12.5,22.05,7028.62,2,2
2006-12-26,13.0,22.2,6960.24,2,2
2006-12-26,13.5,22.05,6917.4,2,2
2006-12-26,14.0,21.9,6883.82,2,2
2006-12-26,14.5,21.85,6866.7,2,2
2006-12-26,15.0,21.8,6867.02,2,2
2006-12-26,15.5,21.55,6900.95,2,2
2006-12-26,16.0,21.3,6916.19,2,2
2006-12-26,16.5,21.3,6954.25,2,2
2006-12-26,17.0,21.3,7025.33,2,2
2006-12-26,17.5,21.05,7034.98,2,2
2006-12-26,18.0,20.8,7029.33,2,2
2006-12-26,18.5,20.7,7011.45,2,2
2006-12-26,19.0,20.6,7050.73,2,2
2006-12-26,19.5,20.55,7258.32,2,2
2006-12-26,20.0,20.5,7515.01,2,2
2006-12-26,20.5,20.5,7461.74,2,2
2006-12-26,21.0,20.5,7317.59,2,2
2006-12-26,21.5,20.45,7444.4,2,2
2006-12-26,22.0,20.4,7388.03,2,2
2006-12-26,22.5,20.4,7436.17,2,2
2006-12-26,23.0,20.4,7345.1,2,2
2006-12-26,23.5,20.15,7244.53,2,2
2006-12-27,0.0,19.9,7170.74,3,2
2006-12-27,0.5,19.9,6991.77,3,2
2006-12-27,1.0,19.9,6845.91,3,2
2006-12-27,1.5,19.8,6502.2,3,2
2006-12-27,2.0,19.7,6201.77,3,2
2006-12-27,2.5,19.55,6032.5,3,2
2006-12-27,3.0,19.4,5942.13,3,2
2006-12-27,3.5,19.4,5897.05,3,2
2006-12-27,4.0,19.4,5892.93,3,2
2006-12-27,4.5,19.35,6041.58,3,2
2006-12-27,5.0,19.3,6118.55,3,2
2006-12-27,5.5,19.1,6411.91,3,2
2006-12-27,6.0,18.9,6668.59,3,2
2006-12-27,6.5,20.15,6869.07,3,2
2006-12-27,7.0,21.4,7175.48,3,2
2006-12-27,7.5,22.0,7506.79,3,2
2006-12-27,8.0,22.6,7819.59,3,2
2006-12-27,8.5,22.95,8138.67,3,2
2006-12-27,9.0,23.3,8345.11,3,2
2006-12-27,9.5,23.25,8467.34,3,2
2006-12-27,10.0,23.2,8498.47,3,2
2006-12-27,10.5,23.7,8457.68,3,2
2006-12-27,11.0,24.2,8501.64,3,2
2006-12-27,11.5,24.35,8449.82,3,2
2006-12-27,12.0,24.5,8385.54,3,2
2006-12-27,12.5,24.15,8414.27,3,2
2006-12-27,13.0,23.8,8407.6,3,2
2006-12-27,13.5,23.7,8366.04,3,2
2006-12-27,14.0,23.6,8362.96,3,2
2006-12-27,14.5,23.6,8354.79,3,2
2006-12-27,15.0,23.6,8382.43,3,2
2006-12-27,15.5,23.5,8431.52,3,2
2006-12-27,16.0,23.4,8442.04,3,2
2006-12-27,16.5,23.2,8372.56,3,2
2006-12-27,17.0,23.0,8401.49,3,2
2006-12-27,17.5,22.8,8239.92,3,2
2006-12-27,18.0,22.6,8161.71,3,2
2006-12-27,18.5,22.3,7977.76,3,2
2006-12-27,19.0,22.0,7950.91,3,2
2006-12-27,19.5,21.9,8031.07,3,2
2006-12-27,20.0,21.8,8189.85,3,2
2006-12-27,20.5,21.8,8073.75,3,2
2006-12-27,21.0,21.8,7775.85,3,2
2006-12-27,21.5,21.75,7932.92,3,2
2006-12-27,22.0,21.7,7793.3,3,2
2006-12-27,22.5,21.5,7854.77,3,2
2006-12-27,23.0,21.3,7824.48,3,2
2006-12-27,23.5,21.2,7727.61,3,2
2006-12-28,0.0,21.1,7559.62,4,2
2006-12-28,0.5,21.2,7334.14,4,2
2006-12-28,1.0,21.3,7100.59,4,2
2006-12-28,1.5,21.35,6768.46,4,2
2006-12-28,2.0,21.4,6431.29,4,2
2006-12-28,2.5,20.8,6242.92,4,2
2006-12-28,3.0,20.2,6125.26,4,2
2006-12-28,3.5,20.2,6077.39,4,2
2006-12-28,4.0,20.2,6078.97,4,2
2006-12-28,4.5,20.55,6196.57,4,2
2006-12-28,5.0,20.9,6275.77,4,2
2006-12-28,5.5,21.15,6531.07,4,2
2006-12-28,6.0,21.4,6794.54,4,2
2006-12-28,6.5,20.8,7045.19,4,2
2006-12-28,7.0,20.2,7365.74,4,2
2006-12-28,7.5,20.8,7710.7,4,2
2006-12-28,8.0,21.4,8019.91,4,2
2006-12-28,8.5,21.9,8388.33,4,2
2006-12-28,9.0,22.4,8546.78,4,2
2006-12-28,9.5,22.95,8659.72,4,2
2006-12-28,10.0,23.5,8735.89,4,2
2006-12-28,10.5,23.9,8722.4,4,2
2006-12-28,11.0,24.3,8768.96,4,2
2006-12-28,11.5,24.7,8784.31,4,2
2006-12-28,12.0,25.1,8747.6,4,2
2006-12-28,12.5,24.65,8790.83,4,2
2006-12-28,13.0,24.2,8800.36,4,2
2006-12-28,13.5,23.65,8822.88,4,2
2006-12-28,14.0,23.1,8814.33,4,2
2006-12-28,14.5,22.8,8893.55,4,2
2006-12-28,15.0,22.5,8929.76,4,2
2006-12-28,15.5,21.8,8964.77,4,2
2006-12-28,16.0,21.1,8995.77,4,2
2006-12-28,16.5,20.45,8970.05,4,2
2006-12-28,17.0,19.8,8966.02,4,2
2006-12-28,17.5,19.85,8816.57,4,2
2006-12-28,18.0,19.9,8694.72,4,2
2006-12-28,18.5,20.15,8472.81,4,2
2006-12-28,19.0,20.4,8363.81,4,2
2006-12-28,19.5,20.2,8445.54,4,2
2006-12-28,20.0,20.0,8538.73,4,2
2006-12-28,20.5,19.95,8371.8,4,2
2006-12-28,21.0,19.9,8093.7,4,2
2006-12-28,21.5,20.05,8151.75,4,2
2006-12-28,22.0,20.2,7978.56,4,2
2006-12-28,22.5,19.85,8054.81,4,2
2006-12-28,23.0,19.5,7981.21,4,2
2006-12-28,23.5,19.6,7846.86,4,2
2006-12-29,0.0,19.7,7667.56,5,2
2006-12-29,0.5,19.55,7444.8,5,2
2006-12-29,1.0,19.4,7222.83,5,2
2006-12-29,1.5,19.45,6876.62,5,2
2006-12-29,2.0,19.5,6541.03,5,2
2006-12-29,2.5,19.55,6349.66,5,2
2006-12-29,3.0,19.6,6216.22,5,2
2006-12-29,3.5,19.45,6127.15,5,2
2006-12-29,4.0,19.3,6137.73,5,2
2006-12-29,4.5,19.2,6269.87,5,2
2006-12-29,5.0,19.1,6381.79,5,2
2006-12-29,5.5,19.0,6654.37,5,2
2006-12-29,6.0,18.9,6902.69,5,2
2006-12-29,6.5,19.25,7146.38,5,2
2006-12-29,7.0,19.6,7477.03,5,2
2006-12-29,7.5,20.35,7794.27,5,2
2006-12-29,8.0,21.1,8071.39,5,2
2006-12-29,8.5,21.6,8413.7,5,2
2006-12-29,9.0,22.1,8578.69,5,2
2006-12-29,9.5,22.65,8721.0,5,2
2006-12-29,10.0,23.2,8785.04,5,2
2006-12-29,10.5,23.45,8811.18,5,2
2006-12-29,11.0,23.7,8861.28,5,2
2006-12-29,11.5,23.9,8847.89,5,2
2006-12-29,12.0,24.1,8872.24,5,2
2006-12-29,12.5,24.4,8895.31,5,2
2006-12-29,13.0,24.7,8865.04,5,2
2006-12-29,13.5,24.05,8865.82,5,2
2006-12-29,14.0,23.4,8805.92,5,2
2006-12-29,14.5,23.3,8795.02,5,2
2006-12-29,15.0,23.2,8802.92,5,2
2006-12-29,15.5,22.8,8804.24,5,2
2006-12-29,16.0,22.4,8859.47,5,2
2006-12-29,16.5,22.15,8814.48,5,2
2006-12-29,17.0,21.9,8775.52,5,2
2006-12-29,17.5,21.75,8523.83,5,2
2006-12-29,18.0,21.6,8324.69,5,2
2006-12-29,18.5,21.5,8154.45,5,2
2006-12-29,19.0,21.4,8081.69,5,2
2006-12-29,19.5,21.3,8124.68,5,2
2006-12-29,20.0,21.2,8178.77,5,2
2006-12-29,20.5,21.1,7997.38,5,2
2006-12-29,21.0,21.0,7810.48,5,2
2006-12-29,21.5,21.0,8009.17,5,2
2006-12-29,22.0,21.0,7918.4,5,2
2006-12-29,22.5,21.0,8003.1,5,2
2006-12-29,23.0,21.0,7931.52,5,2
2006-12-29,23.5,20.9,7827.26,5,2
2006-12-30,0.0,20.8,7582.77,5,2
2006-12-30,0.5,20.7,7369.04,5,2
2006-12-30,1.0,20.6,7155.01,5,2
2006-12-30,1.5,20.55,6809.63,5,2
2006-12-30,2.0,20.5,6487.46,5,2
2006-12-30,2.5,20.35,6264.06,5,2
2006-12-30,3.0,20.2,6124.55,5,2
2006-12-30,3.5,19.85,6068.43,5,2
2006-12-30,4.0,19.5,6052.95,5,2
2006-12-30,4.5,19.05,6127.99,5,2
2006-12-30,5.0,18.6,6169.41,5,2
2006-12-30,5.5,18.7,6254.94,5,2
2006-12-30,6.0,18.8,6412.53,5,2
2006-12-30,6.5,19.9,6636.25,5,2
2006-12-30,7.0,21.0,6980.81,5,2
2006-12-30,7.5,21.25,7339.49,5,2
2006-12-30,8.0,21.5,7678.51,5,2
2006-12-30,8.5,21.65,8069.01,5,2
2006-12-30,9.0,21.8,8214.19,5,2
2006-12-30,9.5,21.95,8334.83,5,2
2006-12-30,10.0,22.1,8363.38,5,2
2006-12-30,10.5,22.2,8372.69,5,2
2006-12-30,11.0,22.3,8350.48,5,2
2006-12-30,11.5,22.6,8275.41,5,2
2006-12-30,12.0,22.9,8222.48,5,2
2006-12-30,12.5,23.0,8214.4,5,2
2006-12-30,13.0,23.1,8214.68,5,2
2006-12-30,13.5,22.6,8120.63,5,2
2006-12-30,14.0,22.1,8085.5,5,2
2006-12-30,14.5,21.6,8068.99,5,2
2006-12-30,15.0,21.1,8071.8,5,2
2006-12-30,15.5,21.05,8081.84,5,2
2006-12-30,16.0,21.0,8108.61,5,2
2006-12-30,16.5,20.8,7995.7,5,2
2006-12-30,17.0,20.6,8077.46,5,2
2006-12-30,17.5,20.6,8045.65,5,2
2006-12-30,18.0,20.6,8043.23,5,2
2006-12-30,18.5,20.7,7962.54,5,2
2006-12-30,19.0,20.8,7871.78,5,2
2006-12-30,19.5,20.8,7967.69,5,2
2006-12-30,20.0,20.8,8069.03,5,2
2006-12-30,20.5,20.85,7930.11,5,2
2006-12-30,21.0,20.9,7769.52,5,2
2006-12-30,21.5,20.85,7802.88,5,2
2006-12-30,22.0,20.8,7676.3,5,2
2006-12-30,22.5,20.8,7679.84,5,2
2006-12-30,23.0,20.8,7473.56,5,2
2006-12-30,23.5,20.6,7193.74,5,2
2006-12-31,0.0,20.4,7051.09,7,2
2006-12-31,0.5,20.35,6850.82,7,2
2006-12-31,1.0,20.3,6662.89,7,2
2006-12-31,1.5,20.25,6384.49,7,2
2006-12-31,2.0,20.2,6123.59,7,2
2006-12-31,2.5,20.15,6000.3,7,2
2006-12-31,3.0,20.1,5891.79,7,2
2006-12-31,3.5,20.1,5872.67,7,2
2006-12-31,4.0,20.1,5876.35,7,2
2006-12-31,4.5,19.75,5913.42,7,2
2006-12-31,5.0,19.4,5948.45,7,2
2006-12-31,5.5,19.9,5969.35,7,2
2006-12-31,6.0,20.4,6111.15,7,2
2006-12-31,6.5,20.65,6315.62,7,2
2006-12-31,7.0,20.9,6673.1,7,2
2006-12-31,7.5,20.6,7007.04,7,2
2006-12-31,8.0,20.3,7336.43,7,2
2006-12-31,8.5,20.1,7698.28,7,2
2006-12-31,9.0,19.9,7919.75,7,2
2006-12-31,9.5,20.05,8076.58,7,2
2006-12-31,10.0,20.20000001,8123.7,7,2
2006-12-31,10.5,21.4,8120.99,7,2
2006-12-31,11.0,22.6,8133.12,7,2
2006-12-31,11.5,22.5,8134.06,7,2
2006-12-31,12.0,22.4,8161.77,7,2
2006-12-31,12.5,22.1,8133.34,7,2
2006-12-31,13.0,21.8,8141.68,7,2
2006-12-31,13.5,22.4,8070.24,7,2
2006-12-31,14.0,23.0,8058.74,7,2
2006-12-31,14.5,22.85,8026.67,7,2
2006-12-31,15.0,22.7,8056.89,7,2
2006-12-31,15.5,22.7,8038.8,7,2
2006-12-31,16.0,22.7,8018.64,7,2
2006-12-31,16.5,22.45,7864.29,7,2
2006-12-31,17.0,22.2,7885.45,7,2
2006-12-31,17.5,22.0,7826.43,7,2
2006-12-31,18.0,21.8,7722.04,7,2
2006-12-31,18.5,21.65,7623.68,7,2
2006-12-31,19.0,21.49999999,7534.74,7,2
2006-12-31,19.5,20.5,7572.0,7,2
2006-12-31,20.0,19.5,7555.22,7,2
2006-12-31,20.5,20.0,7440.9,7,2
2006-12-31,21.0,20.5,7331.92,7,2
2006-12-31,21.5,20.05,7432.71,7,2
2006-12-31,22.0,19.6,7462.65,7,2
2006-12-31,22.5,19.25,7574.44,7,2
2006-12-31,23.0,18.9,7482.46,7,2
2006-12-31,23.5,19.2,7319.59,7,2
2007-01-01,0.0,19.5,7228.86,1,2
2007-01-01,0.5,18.95,7062.49,1,2
2007-01-01,1.0,18.4,6843.66,1,2
2007-01-01,1.5,18.7,6552.34,1,2
2007-01-01,2.0,19.0,6296.34,1,2
2007-01-01,2.5,19.1,6079.49,1,2
2007-01-01,3.0,19.2,5957.18,1,2
2007-01-01,3.5,18.65,5913.07,1,2
2007-01-01,4.0,18.10000001,5855.45,1,2
2007-01-01,4.5,19.05,5884.93,1,2
2007-01-01,5.0,20.0,5904.63,1,2
2007-01-01,5.5,19.9,5953.51,1,2
2007-01-01,6.0,19.8,6040.14,1,2
2007-01-01,6.5,19.25,6150.36,1,2
2007-01-01,7.0,18.7,6332.48,1,2
2007-01-01,7.5,19.0,6577.33,1,2
2007-01-01,8.0,19.3,6796.3,1,2
