date,load1,load2,load3,load4,load5,load6,load7,load8,load9,load10,load11,load12,load13,load14,load15,load16,load17,load18,load19,load20,load21,load22,load23,load24,load25,load26,load27,load28,load29,load30,load31,load32,load33,load34,load35,load36,load37,load38,load39,load40,load41,load42,load43,load44,load45,load46,load47,load48
2008-11-26,7975.89,7741.31,7480.89,7206.7,6895.14,6667.67,6532.65,6508.74,6549.18,6787.22,7088.61,7704.84,8355.36,8736.44,9203.5,9299.07,9368.06,9544.8,9634.52,9677.45,9706.37,9650.24,9623.99,9600.99,9565.28,9521.51,9490.25,9432.54,9402.18,9333.69,9352.26,9426.87,9513.85,9551.03,9535.35,9409.76,9299.13,9181.74,9122.84,9200.56,9052.59,8796.04,8511.07,8529.5,8371.31,8379.29,8305.29,8169.42
2008-11-27,8026.22,7837.9,7573.24,7279.78,6951.29,6715.44,6589.52,6567.72,6640.85,6840.6,7096.48,7701.07,8358.47,8730.38,9180.12,9319.26,9408.95,9607.19,9756.78,9824.87,9961.37,9949.93,9957.65,10022.51,10022.12,10077.47,10117.38,10252.17,10291.5,10282.78,10385.26,10388.8,10374.39,10204.29,10127.26,9910.43,9767.59,9558.5,9414.41,9279.59,9184.55,9014.4,8697.35,8749.68,8491.69,8539.89,8424.65,8279.77
2008-11-28,8085.79,7846.37,7612.05,7263.24,6944.29,6710.83,6597.62,6604.05,6631.48,6860.27,7049.37,7686.15,8348.57,8831.87,9313.89,9505.28,9692.61,9887.78,10103.97,10163.04,10174.85,10158.56,10134.86,10129.54,10058.63,10033.08,9928.47,9880.77,9755.46,9776.02,9815.53,9793.58,9751.22,9827.25,9761.66,9355.06,9138.38,8852.27,8835.59,8851.54,8774.86,8521.94,8292.92,8352.99,8264.86,8333.23,8292.24,8135.53
2008-11-29,7945.13,7708.01,7462.81,7083.49,6776.36,6525.0,6443.54,6353.35,6325.98,6390.44,6461.34,6654.84,6929.47,7262.81,7713.4,8115.05,8495.02,8879.35,9008.34,9018.42,8934.36,8928.97,8899.33,8849.22,8783.52,8696.27,8655.42,8536.29,8520.91,8402.77,8453.05,8466.52,8418.58,8318.37,8368.58,8368.91,8330.46,8136.91,8099.47,8174.71,8127.04,7938.29,7759.92,7776.33,7705.88,7793.39,7593.51,7408.12
2008-11-30,7246.39,7038.04,6880.32,6609.32,6407.6,6213.66,6135.49,6053.0,6068.23,6130.99,6117.74,6204.94,6396.75,6665.46,7015.57,7371.61,7684.87,7988.51,8136.89,8271.64,8268.04,8289.17,8254.53,8250.0,8155.4,8121.05,7988.04,7995.17,7960.8,8010.82,8012.88,8077.51,8106.66,8099.88,8109.23,8191.69,8217.53,8117.21,8158.18,8335.3,8385.4,8238.38,7996.74,7892.93,7724.56,7630.96,7499.99,7287.12
2008-12-01,7150.31,7013.8,6865.35,6625.11,6408.11,6242.11,6189.88,6191.88,6262.22,6452.34,6679.01,7350.77,7985.69,8437.42,8962.44,9169.81,9384.8,9630.5,9773.93,9828.4,9965.84,10030.37,10087.12,10152.73,10194.33,10236.47,10291.25,10319.84,10294.55,10287.86,10355.48,10400.82,10424.56,10397.94,10301.22,10055.06,9876.55,9621.65,9540.15,9585.79,9467.22,9169.06,8766.09,8723.83,8438.15,8380.38,8210.76,8049.73
2008-12-02,7880.08,7691.27,7414.6,7106.75,6755.33,6565.75,6475.39,6456.09,6513.05,6735.01,6908.07,7593.45,8232.1,8650.51,9067.14,9319.56,9497.75,9703.13,9892.14,9998.19,10015.74,10057.42,10134.92,10226.25,10239.86,10259.4,10370.57,10377.27,10421.98,10448.76,10554.01,10639.89,10609.81,10525.65,10355.24,10035.95,9834.98,9499.46,9394.94,9542.78,9469.04,9186.83,8836.6,8840.99,8552.33,8497.16,8387.56,8179.12
2008-12-03,8031.31,7790.57,7589.31,7214.0,6945.57,6717.17,6602.53,6532.24,6660.33,6935.44,7198.7,7776.8,8381.57,8771.51,9132.24,9403.7,9607.0,9905.0,10116.4,10241.55,10380.19,10435.33,10511.76,10531.94,10599.37,10618.5,10553.87,10762.42,10828.62,10892.11,10987.03,11041.41,11016.99,11006.06,10865.5,10554.15,10310.05,9861.23,9594.67,9640.22,9540.11,9186.26,8835.44,8755.78,8464.81,8399.29,8265.23,8079.7
2008-12-04,7890.6,7679.79,7432.7,7121.41,6790.21,6601.44,6465.06,6484.46,6540.0,6749.12,7002.25,7622.54,8265.48,8680.79,9150.54,9341.58,9523.43,9711.15,9672.52,9873.02,9930.81,9893.37,9905.2,9883.88,9862.72,9907.0,9880.72,9882.58,9869.35,9823.62,9798.52,9776.97,9748.25,9649.74,9604.12,9402.84,9267.83,9186.51,9122.54,9247.17,9139.02,8963.94,8626.63,8636.87,8417.38,8365.48,8229.45,8055.53
2008-12-05,7904.14,7609.36,7451.68,7124.8,6780.91,6595.75,6540.89,6514.35,6605.66,6830.66,7075.19,7664.02,8284.9,8758.92,9172.97,9436.91,9577.81,9832.11,10008.15,10082.06,10144.58,10201.85,10285.9,10271.49,10328.51,10422.19,10598.0,10664.43,10777.02,10786.54,10942.83,10989.94,11082.65,10905.64,10716.37,10319.94,10060.64,9781.95,9631.95,9621.34,9643.24,9416.67,9129.59,9111.77,8913.6,8876.02,8676.28,8429.94
2008-12-06,8194.66,7956.57,7592.3,7235.31,6950.07,6747.7,6610.86,6552.39,6529.25,6594.61,6604.33,6820.24,7122.91,7528.77,7980.83,8491.25,8932.93,9438.03,9641.07,9862.69,10084.79,10182.67,10340.43,10433.48,10443.36,10473.2,10469.59,10480.09,10392.45,10388.13,10412.12,10369.32,10281.94,10045.88,9888.09,9627.68,9315.4,9116.34,8964.59,8939.94,8930.96,8676.46,8506.06,8403.99,8233.92,8218.52,7940.15,7787.6
2008-12-07,7524.18,7337.43,7107.35,6787.46,6545.47,6417.49,6313.7,6258.56,6242.93,6285.04,6309.51,6411.78,6540.35,6856.67,7132.46,7544.02,7850.95,8204.47,8430.48,8594.67,8629.79,8578.39,8593.2,8537.69,8573.13,8535.45,8555.68,8459.69,8445.01,8499.93,8472.02,8533.74,8446.71,8406.65,8437.44,8503.55,8457.47,8417.55,8444.3,8552.59,8558.39,8403.78,8180.53,8046.06,7854.74,7805.76,7593.56,7378.19
2008-12-08,7230.23,7142.32,6957.53,6688.91,6436.01,6337.88,6290.9,6322.16,6410.83,6636.6,6926.56,7531.18,8200.22,8628.7,9110.03,9359.71,9527.83,9818.35,9978.5,10050.62,10091.48,10110.59,10119.72,10102.15,10136.87,10163.41,10065.22,10165.38,10090.48,9977.05,9963.25,9995.35,9986.44,9924.7,9848.13,9564.96,9465.95,9192.35,9101.58,9153.78,9155.85,8917.64,8500.45,8516.67,8266.37,8256.6,8150.84,8008.89
2008-12-09,7841.92,7677.72,7454.21,7113.95,6828.28,6607.18,6490.02,6491.54,6547.47,6767.48,7012.67,7594.45,8213.23,8586.51,9062.42,9315.91,9483.52,9734.77,9940.75,10050.81,10181.72,10269.03,10374.61,10476.3,10506.38,10607.55,10658.37,10730.11,10782.06,10786.3,10874.18,10982.34,10961.38,10815.83,10676.44,10343.98,10110.45,9815.39,9734.11,9772.76,9783.83,9449.05,9152.14,9069.39,8779.69,8698.5,8508.36,8253.25
2008-12-10,8060.28,7830.3,7594.4,7245.77,6972.86,6760.69,6614.55,6635.35,6706.01,6926.63,7140.95,7763.65,8427.28,8885.03,9338.42,9607.74,9848.41,10144.93,10245.47,10348.6,10401.34,10382.86,10391.19,10278.16,10284.03,10265.15,10220.24,10204.96,10107.49,10064.19,10034.01,10029.44,10020.43,9945.69,9897.1,9642.81,9500.44,9271.36,9215.61,9241.9,9181.34,8930.72,8612.38,8613.51,8445.47,8374.02,8252.19,8135.86
2008-12-11,7964.32,7777.22,7526.09,7175.52,6872.52,6670.16,6596.46,6621.26,6632.6,6863.07,7120.54,7718.48,8344.42,8765.76,9182.66,9383.37,9427.15,9651.12,9730.65,9849.83,9826.95,9814.87,9859.66,9761.98,9702.6,9795.22,9765.75,9714.13,9706.31,9676.73,9668.66,9667.95,9672.11,9615.28,9639.59,9453.33,9403.65,9227.44,9175.17,9282.57,9214.54,8949.22,8642.82,8642.64,8395.8,8345.15,8246.75,8058.88
2008-12-12,7898.78,7662.6,7464.53,7118.64,6797.36,6576.53,6476.77,6465.46,6530.32,6709.92,7081.83,7647.42,8308.81,8744.46,9139.43,9326.53,9408.92,9586.2,9697.76,9694.7,9711.39,9684.43,9702.89,9679.98,9629.65,9608.88,9587.84,9576.16,9439.15,9445.08,9549.39,9526.31,9586.54,9541.81,9476.37,9314.58,9179.32,9003.65,8967.02,8952.76,8824.56,8534.32,8329.7,8428.22,8289.03,8344.03,8238.25,8112.81
2008-12-13,7914.26,7685.85,7424.66,7112.02,6785.88,6521.3,6372.32,6274.67,6287.48,6356.28,6428.88,6666.86,6964.16,7343.01,7789.28,8227.69,8620.7,8881.9,8881.59,9084.25,9339.52,9253.03,9277.99,9202.68,9239.58,9233.0,9213.96,9221.21,9083.54,9180.74,9239.17,9242.54,9293.43,9173.9,9143.6,9045.16,8855.27,8637.2,8486.52,8526.22,8605.84,8440.49,8207.71,8154.81,7961.79,7947.54,7724.9,7521.05
2008-12-14,7307.03,7144.75,6945.88,6661.8,6433.21,6259.72,6170.06,6124.89,6111.02,6137.81,6134.08,6229.23,6418.97,6714.27,7077.69,7483.79,7770.06,8051.19,8247.38,8381.79,8364.73,8393.7,8327.14,8315.56,8265.3,8205.18,8112.95,8047.52,8002.42,8016.55,8029.07,8050.85,8091.38,8036.71,8075.99,8111.95,8077.93,8028.07,8020.28,8167.86,8325.99,8209.28,7973.7,7875.93,7660.94,7649.84,7407.44,7288.2
2008-12-15,7149.05,7041.93,6861.96,6623.1,6414.36,6260.01,6179.45,6213.59,6304.8,6545.18,6794.74,7405.01,7986.17,8410.91,8894.15,9121.27,9300.73,9467.95,9552.76,9589.79,9694.11,9648.47,9643.01,9595.02,9623.84,9634.12,9646.73,9693.0,9684.38,9651.39,9632.24,9638.99,9576.78,9538.21,9438.39,9150.56,9017.02,8770.45,8659.22,8790.06,8904.52,8728.86,8426.33,8437.9,8202.3,8197.41,8095.82,7938.98
2008-12-16,7772.56,7609.04,7394.27,7054.62,6752.01,6534.41,6427.4,6405.8,6474.33,6682.27,6908.86,7513.64,8110.98,8467.38,8858.62,9041.78,9209.61,9408.05,9588.36,9665.47,9757.55,9771.62,9829.69,9904.54,9875.45,9936.83,9984.37,10060.88,10051.78,10028.96,10115.33,10168.48,10203.58,10127.43,10039.3,9777.51,9595.44,9276.87,9099.23,9171.53,9235.35,9039.69,8724.57,8683.93,8436.3,8322.98,8180.8,8051.07
2008-12-17,7867.42,7640.85,7363.84,7082.39,6794.04,6521.32,6410.45,6371.2,6405.49,6627.85,6824.19,7412.32,7977.74,8304.87,8785.52,9065.74,9292.0,9576.39,9798.91,9927.99,10056.27,10107.21,10178.26,10253.48,10278.19,10346.43,10419.94,10460.86,10428.25,10383.52,10396.86,10339.18,10291.16,10155.41,10119.69,9857.9,9635.03,9324.28,9150.82,9179.77,9199.84,8971.5,8699.12,8695.16,8433.83,8367.68,8221.99,8032.28
2008-12-18,7826.74,7612.31,7354.23,7042.69,6757.31,6550.58,6444.34,6445.04,6480.05,6695.26,6914.69,7487.98,8112.97,8521.52,8991.17,9275.78,9540.3,9831.81,10019.04,10189.54,10326.46,10366.98,10506.28,10614.64,10752.83,10838.7,10844.83,10853.82,10768.55,10818.69,10886.41,10963.04,10945.94,10781.19,10706.4,10332.61,10089.81,9839.77,9603.2,9524.21,9498.82,9277.48,8960.6,8934.41,8590.98,8526.87,8332.67,8109.15
2008-12-19,7851.47,7619.95,7343.16,7052.35,6763.92,6549.58,6450.26,6444.62,6500.58,6705.06,6920.77,7467.03,8050.21,8432.32,8893.98,9171.09,9401.41,9648.66,9820.36,9913.9,9977.36,9973.71,9968.79,9985.02,9947.89,9939.55,9904.3,9868.27,9808.05,9736.61,9653.93,9470.78,9407.65,9276.9,9148.63,8837.85,8670.06,8479.96,8382.17,8462.79,8524.41,8424.47,8207.09,8294.49,8178.33,8236.99,8148.7,7915.72
2008-12-20,7718.72,7512.99,7210.45,6870.64,6576.7,6346.18,6216.86,6163.2,6189.21,6242.73,6284.93,6465.29,6699.43,6980.22,7357.24,7792.11,8029.14,8290.91,8432.69,8541.63,8512.22,8469.78,8453.61,8386.27,8316.75,8277.84,8210.14,8142.73,8050.19,8038.31,8043.89,8037.97,8063.38,7991.85,7987.83,7956.45,7914.19,7820.84,7746.81,7859.27,7982.17,7883.82,7735.81,7746.89,7646.04,7659.08,7465.27,7278.69
2008-12-21,7118.0,6957.5,6767.45,6499.22,6301.33,6122.83,6028.4,5957.76,5954.78,6006.12,5984.05,6123.47,6315.22,6570.54,6922.96,7303.64,7607.85,7873.83,8027.26,8134.71,8136.85,8169.26,8161.38,8110.94,8048.75,8031.78,7983.32,7952.43,7948.03,7968.24,7954.41,7989.87,8013.3,7967.13,8021.41,7986.41,7972.48,7888.17,7842.52,7980.6,8170.99,8076.86,7887.63,7851.61,7690.01,7581.89,7377.28,7163.49
2008-12-22,7043.5,6914.6,6750.78,6517.55,6308.33,6207.06,6134.98,6115.5,6185.25,6344.42,6453.59,6928.28,7391.19,7734.85,8179.22,8497.08,8833.02,9137.31,9293.53,9424.52,9485.69,9490.39,9581.95,9602.54,9582.28,9616.86,9654.59,9724.16,9746.9,9775.37,9825.32,9866.41,9844.18,9784.79,9738.27,9486.23,9315.12,9026.04,8886.76,8928.57,9051.49,8882.78,8580.36,8608.93,8353.3,8285.27,8120.69,7918.49
2008-12-23,7742.09,7499.41,7278.31,6943.17,6667.52,6434.61,6341.37,6324.46,6358.82,6537.41,6700.58,7138.71,7591.72,7915.39,8386.06,8732.92,9040.56,9345.0,9502.87,9600.95,9649.9,9682.08,9664.47,9668.8,9680.14,9673.44,9632.99,9615.92,9643.39,9703.43,9757.12,9762.43,9777.97,9630.87,9591.39,9298.82,9101.24,8896.09,8793.16,8819.75,8813.37,8653.46,8394.45,8441.96,8288.35,8263.18,8124.66,7910.06
2008-12-24,7669.02,7424.52,7170.49,6829.39,6562.61,6337.82,6239.81,6210.37,6248.05,6391.25,6563.06,6921.4,7336.06,7656.95,8059.14,8399.44,8648.23,8955.03,9065.52,9140.14,9077.92,9111.44,9131.66,9049.73,9013.36,8967.09,8864.71,8822.55,8767.97,8620.65,8678.06,8673.2,8658.65,8592.76,8475.38,8200.73,8017.85,7813.07,7727.07,7779.18,7839.38,7749.43,7596.24,7797.93,7760.75,7904.11,7752.63,7541.08
2008-12-25,7339.17,7138.47,6874.64,6534.61,6210.38,5973.08,5847.92,5749.67,5714.14,5757.34,5767.24,5929.39,6137.91,6325.25,6638.66,6921.76,7121.33,7357.9,7489.32,7593.37,7629.11,7626.88,7592.04,7518.63,7403.94,7300.68,7189.71,7124.86,7133.68,7161.73,7202.98,7253.64,7271.98,7253.16,7268.92,7185.41,7119.75,7051.87,7025.49,7167.78,7381.33,7365.45,7292.33,7389.22,7360.85,7443.47,7365.57,7186.98
2008-12-26,7034.88,6839.43,6630.7,6332.63,6036.77,5834.88,5727.61,5664.89,5631.96,5678.95,5660.93,5759.73,5899.17,6085.67,6364.77,6704.68,7014.44,7367.33,7638.23,7872.04,8059.71,8184.07,8338.21,8418.26,8499.07,8557.83,8633.71,8712.98,8788.82,8839.83,8907.94,8955.91,9002.06,8992.91,9036.41,8922.48,8818.17,8653.8,8529.87,8554.22,8666.69,8541.77,8314.51,8284.41,8136.3,8101.63,7946.64,7734.8
2008-12-27,7523.63,7310.2,7052.11,6721.28,6448.83,6216.38,6127.89,6052.25,6043.83,6082.85,6060.69,6151.94,6372.01,6671.96,7044.32,7455.64,7825.72,8262.63,8454.65,8689.3,8747.39,8840.57,8946.59,8986.08,9080.44,9115.34,9154.96,9218.52,9208.4,9172.18,9108.75,9041.14,8990.63,8730.11,8660.38,8481.08,8370.81,8248.51,8177.51,8199.95,8158.02,8030.37,7798.43,7779.4,7645.08,7604.39,7427.28,7268.1
2008-12-28,7132.32,6931.61,6723.16,6443.53,6224.86,6045.4,5977.55,5933.43,5940.94,5964.62,5952.12,6007.33,6167.02,6445.15,6781.61,7205.17,7547.78,7952.3,8192.99,8419.21,8591.1,8713.74,8825.01,8958.13,9066.63,9176.51,9237.73,9271.86,9331.4,9379.92,9353.19,9293.3,9311.5,9323.76,9362.47,9359.99,9261.24,9074.59,8911.92,8870.57,8979.9,8870.63,8619.65,8468.38,8179.38,8018.02,7695.37,7430.13
2008-12-29,7233.44,7016.07,6802.51,6553.34,6322.1,6195.07,6108.76,6132.97,6141.51,6254.09,6348.96,6616.94,6934.03,7277.33,7677.05,8117.53,8507.52,8894.92,9104.72,9231.8,9333.08,9352.94,9375.31,9360.97,9317.26,9245.93,9173.51,9049.52,9004.33,8684.81,8672.85,8926.91,8941.25,8944.75,8945.74,8668.54,8558.24,8398.25,8278.6,8268.49,8251.64,8083.82,7835.42,7894.71,7719.04,7756.99,7670.63,7529.42
2008-12-30,7362.03,7158.18,6932.51,6625.56,6364.68,6149.19,6051.94,6004.27,5987.38,6115.77,6236.35,6503.96,6789.24,7047.4,7300.67,7652.61,8094.98,8453.72,8667.08,8801.3,8906.56,8921.78,8990.68,9064.27,9123.29,9202.91,9240.3,9264.31,9340.81,9409.79,9444.12,9500.78,9610.3,9622.74,9597.4,9354.02,9219.6,8952.47,8745.78,8734.79,8819.96,8653.61,8365.73,8354.53,8135.77,8131.88,7953.54,7752.24
2008-12-31,7531.52,7305.51,7068.37,6717.86,6422.1,6228.96,6098.7,6069.4,6089.12,6189.47,6259.53,6502.08,6781.9,7079.18,7430.06,7799.05,8205.35,8611.01,8812.28,8942.02,9050.13,9069.95,9139.2,9209.06,9291.78,9374.79,9440.35,9481.2,9561.24,9596.51,9703.35,9713.16,9734.36,9641.21,9420.66,8997.37,8727.16,8326.72,8011.72,7886.81,7915.6,7720.5,7560.66,7787.83,7782.06,8000.57,7947.48,7861.5
2009-01-01,7769.09,7535.0,7229.24,6857.62,6535.05,6287.88,6114.88,5997.31,5992.67,5982.61,5916.82,5934.37,6000.91,6149.65,6377.8,6684.26,6919.82,7250.55,7513.67,7740.55,7985.51,8113.57,8297.23,8437.99,8543.12,8657.24,8734.24,8877.65,8975.66,9077.81,9146.68,9223.64,9300.03,9363.53,9428.12,9376.06,9346.88,9158.63,9019.42,8959.04,9016.91,8849.1,8545.59,8392.97,8073.76,7993.97,7743.54,7511.03
2009-01-02,7297.68,7054.62,6823.02,6490.71,6248.64,6082.09,6014.54,5972.69,5954.02,6027.58,6143.99,6357.36,6621.16,6876.48,7240.46,7595.43,7926.47,8285.48,8436.97,8595.13,8651.19,8662.78,8716.02,8756.29,8716.51,8679.17,8630.17,8546.51,8516.25,8443.71,8364.18,8326.86,8322.81,8320.77,8352.18,8188.45,8133.45,7996.54,7911.82,7956.79,7928.82,7801.84,7582.32,7688.98,7635.68,7717.95,7666.24,7502.64
2009-01-03,7333.82,7163.07,6910.19,6588.73,6262.81,6046.51,5945.1,5898.92,5882.81,5930.09,5958.36,6076.46,6217.67,6446.93,6748.84,7139.51,7448.54,7837.19,7964.94,8050.72,8083.39,8068.89,8076.29,8035.63,8015.25,7977.65,7886.78,7853.6,7800.69,7808.81,7799.3,7861.05,7908.5,7910.14,7979.12,7940.61,7950.93,7859.66,7781.67,7809.44,7944.16,7855.2,7700.24,7671.86,7584.66,7568.02,7374.23,7171.84
2009-01-04,6998.73,6844.95,6656.47,6384.31,6155.25,5998.65,5928.54,5880.57,5859.59,5921.5,5927.21,6005.16,6129.73,6321.05,6600.08,6973.83,7329.49,7659.11,7891.2,8108.99,8242.57,8329.12,8419.16,8503.15,8556.77,8607.46,8650.93,8692.0,8750.97,8797.39,8876.06,8912.82,8922.54,8832.7,8849.61,8822.64,8751.63,8593.75,8433.4,8426.83,8547.58,8419.64,8147.66,8000.46,7806.81,7673.57,7417.06,7212.2
2009-01-05,7051.66,6895.88,6768.96,6516.18,6309.3,6194.75,6124.14,6142.71,6190.34,6324.15,6509.2,6905.98,7337.83,7736.33,8252.87,8715.42,9126.29,9536.99,9773.6,10019.77,10263.38,10444.62,10664.93,10851.37,11044.8,11285.11,11465.95,11557.56,11659.17,11650.63,11793.91,11931.59,11973.55,11920.93,11771.76,11485.48,11338.84,11023.15,10715.26,10535.53,10557.2,10321.14,9868.05,9718.59,9232.45,9040.07,8682.06,8401.29
2009-01-06,8131.22,7854.07,7556.65,7201.07,6903.98,6740.48,6614.79,6624.82,6648.59,6806.0,6965.15,7319.19,7767.59,8226.54,8689.41,9235.47,9599.77,10019.56,10308.75,10610.06,10838.69,11083.73,11310.45,11482.73,11706.51,11902.11,11985.23,12106.88,12143.38,12311.81,12359.07,12466.57,12497.69,12361.14,12197.22,11826.25,11617.09,11205.13,10884.11,10663.53,10606.78,10379.99,9928.27,9785.44,9379.95,9134.65,8804.41,8482.13
2009-01-07,8232.12,7970.31,7713.17,7356.97,7057.69,6866.96,6771.73,6763.84,6782.52,6916.73,7074.4,7493.76,7934.0,8361.41,8858.05,9294.9,9739.41,10151.63,10428.55,10732.38,11003.85,11227.3,11477.45,11745.47,11947.37,12185.59,12325.09,12423.49,12453.62,12420.82,12305.46,12255.62,12216.08,12040.85,11899.59,11521.52,11286.05,11025.62,10803.3,10806.14,10799.07,10529.92,10174.11,10034.34,9572.67,9335.67,8979.64,8645.63
2009-01-08,8368.28,8060.97,7732.05,7426.72,7119.48,6929.37,6824.65,6783.78,6807.95,6942.4,7151.39,7589.2,7967.85,8338.95,8712.36,9049.18,9304.0,9606.34,9726.43,9816.05,9869.24,9841.63,9874.72,9862.21,9849.55,9835.32,9742.98,9732.46,9685.93,9625.14,9588.38,9574.95,9563.79,9529.64,9502.2,9328.15,9215.69,9061.95,8972.52,8930.27,8858.39,8591.85,8276.08,8301.87,8124.98,8155.05,8041.67,7870.48
2009-01-09,7712.64,7532.52,7284.8,6953.26,6668.42,6450.87,6392.35,6376.26,6378.81,6576.6,6757.66,7144.22,7552.62,7915.25,8277.86,8655.44,8914.51,9185.55,9284.3,9391.23,9382.62,9383.66,9360.18,9345.73,9316.2,9368.55,9321.86,9282.59,9274.49,9273.3,9244.99,9198.36,9260.08,9186.78,9041.03,8796.83,8648.72,8409.93,8300.71,8350.02,8355.24,8216.98,8030.53,8131.93,8041.67,8116.68,7989.46,7843.13
2009-01-10,7670.81,7474.04,7163.73,6850.14,6587.94,6388.51,6249.24,6153.3,6114.95,6212.21,6269.67,6354.56,6577.94,6815.23,7150.13,7562.02,7960.52,8345.39,8494.48,8576.13,8582.67,8568.59,8517.72,8488.57,8477.56,8447.68,8373.16,8315.16,8306.56,8262.06,8320.59,8348.16,8348.6,8251.53,8235.85,8194.68,8168.13,8026.0,7993.29,8053.29,8117.77,8038.75,7875.97,7876.36,7795.31,7754.64,7570.88,7394.33
2009-01-11,7242.89,7038.64,6844.39,6599.2,6342.36,6177.46,6086.08,6037.56,6034.69,6087.73,6096.9,6112.84,6232.99,6426.21,6737.38,7129.69,7472.4,7804.96,8033.27,8250.39,8322.53,8387.51,8454.79,8507.3,8535.97,8548.52,8557.29,8595.09,8612.01,8681.02,8718.67,8745.81,8742.31,8677.15,8692.06,8659.13,8589.15,8500.53,8470.37,8512.87,8501.81,8423.1,8176.89,8080.4,7831.03,7768.06,7549.63,7367.45
2009-01-12,7192.63,7013.76,6902.63,6664.66,6501.46,6374.21,6309.12,6337.15,6365.58,6567.45,6781.88,7246.27,7743.53,8168.75,8639.21,9081.95,9445.84,9842.72,10034.73,10241.61,10384.11,10492.73,10565.25,10600.19,10713.32,10797.3,10895.24,10942.0,10925.71,10960.85,10979.79,10954.96,10948.42,10799.59,10622.76,10352.36,10116.51,9820.0,9587.83,9532.29,9506.65,9299.37,8910.48,8875.47,8627.19,8563.13,8374.4,8182.24
2009-01-13,7989.03,7762.61,7483.87,7164.41,6897.35,6712.83,6597.6,6578.64,6614.98,6821.07,7039.04,7493.15,7970.07,8463.88,8978.65,9338.63,9658.37,10031.86,10236.59,10432.04,10505.36,10617.65,10761.43,10825.28,10936.05,11036.65,11108.26,11259.85,11366.67,11464.33,11487.48,11562.59,11602.69,11508.21,11389.92,11042.5,10887.78,10486.24,10194.55,10049.16,10050.52,9838.23,9476.46,9426.88,9142.31,8932.96,8673.55,8396.21
2009-01-14,8174.73,7973.71,7701.99,7397.08,7083.11,6841.87,6743.62,6722.3,6777.71,6991.46,7205.39,7674.36,8164.74,8651.18,9151.34,9617.74,10022.78,10452.98,10726.47,11016.12,11315.07,11506.11,11752.48,11967.41,12149.93,12362.57,12608.6,12718.57,12860.38,12925.48,12934.78,13088.42,13151.65,13090.4,12931.75,12510.44,12314.54,11968.22,11687.81,11436.17,11419.59,11129.84,10682.12,10420.92,9959.9,9689.89,9290.95,8936.89
2009-01-15,8634.12,8377.97,8050.65,7733.45,7400.07,7189.04,7081.12,7038.71,7081.14,7264.79,7451.16,7901.61,8402.58,8909.72,9506.63,10045.51,10581.34,11144.88,11558.81,11915.92,12241.81,12506.03,12832.23,13003.47,13201.23,13143.18,13037.81,13281.17,13518.06,13431.53,13139.88,13013.49,12977.31,12576.41,12195.08,11658.37,11243.44,10755.48,10409.65,10232.31,10071.52,9684.08,9276.67,9186.29,8842.48,8821.67,8574.69,8301.54
2009-01-16,8087.97,7832.03,7588.08,7268.52,7018.07,6834.38,6780.7,6756.33,6800.4,6960.36,7221.78,7655.94,8100.85,8511.02,9006.78,9427.25,9786.23,10130.05,10307.83,10474.03,10583.18,10666.56,10745.19,10811.55,10934.46,11031.25,11078.65,11178.11,11253.08,11286.67,11414.28,11365.62,11277.9,10995.55,10627.48,10099.25,9786.4,9485.99,9238.52,9254.1,9146.71,8937.36,8610.72,8684.77,8477.84,8431.56,8292.02,8085.34
2009-01-17,7916.91,7667.22,7428.52,6987.69,6700.44,6544.66,6504.56,6414.44,6412.27,6483.88,6586.02,6700.97,6822.52,7087.15,7474.18,7843.19,8117.67,8241.63,8564.17,8650.8,8697.31,8684.22,8605.21,8604.86,8536.52,8492.31,8462.44,8389.66,8339.04,8319.5,8347.49,8347.68,8355.58,8256.47,8299.53,8282.23,8191.09,8046.68,7963.32,7966.19,8080.24,7960.5,7796.98,7815.89,7784.2,7720.21,7524.33,7326.07
2009-01-18,7162.39,7017.23,6812.78,6550.28,6326.08,6107.63,6101.34,6049.94,6064.54,6069.88,6092.9,6125.84,6243.93,6437.86,6753.93,7139.87,7421.66,7787.38,8019.06,8211.53,8288.41,8317.48,8357.09,8380.0,8385.87,8371.9,8370.66,8386.93,8385.37,8442.38,8474.27,8489.6,8522.53,8496.4,8552.57,8572.59,8545.8,8436.23,8400.99,8373.52,8556.67,8441.67,8158.71,8072.07,7870.63,7767.6,7543.61,7322.4
2009-01-19,7182.06,7035.96,6869.11,6651.71,6474.65,6351.55,6280.27,6318.63,6406.66,6607.91,6841.54,7241.45,7765.0,8197.79,8687.96,9058.7,9402.21,9719.9,9941.04,10084.83,10252.45,10351.19,10421.62,10499.75,10559.67,10662.19,10712.86,10771.91,10875.98,10968.7,11026.45,11046.78,11089.04,11024.74,10910.23,10559.42,10352.82,10038.28,9812.11,9681.62,9790.49,9537.28,9172.7,9138.78,8859.56,8746.75,8505.56,8295.55
2009-01-20,8038.8,7873.66,7593.28,7298.16,7027.44,6763.97,6699.6,6672.47,6725.0,6944.69,7180.62,7610.95,8144.24,8521.51,9033.88,9463.15,9880.57,10286.51,10554.25,10878.75,11090.49,11326.4,11584.49,11831.0,12076.58,12263.09,12369.71,12560.28,12652.98,12647.97,12657.8,12740.86,12698.97,12598.46,12528.04,12056.64,11801.22,11291.87,11001.3,10875.82,10848.62,10583.17,10193.02,10054.4,9652.15,9428.0,9074.31,8768.6
