,date,PSF
494,2008-01-17,0.18105443661319548
495,2008-01-17,0.21899843611962982
496,2008-01-17,0.24773203161359672
497,2008-01-17,0.2804880569970665
498,2008-01-17,0.29953005451849435
499,2008-01-17,0.31580323334342075
500,2008-01-17,0.3222716782681185
501,2008-01-17,0.3223573034450461
502,2008-01-17,0.32175011350219507
503,2008-01-17,0.31820399400753996
504,2008-01-17,0.3124047603040378
505,2008-01-17,0.3112447507778299
506,2008-01-17,0.3069110749980507
507,2008-01-17,0.3059389199474594
508,2008-01-17,0.30439164369898813
509,2008-01-17,0.3072859700217466
510,2008-01-17,0.310099717518309
511,2008-01-17,0.3154864527458904
512,2008-01-17,0.31869560624008947
513,2008-01-17,0.3182440392423768
514,2008-01-17,0.3199482407200459
515,2008-01-17,0.3059758722576543
516,2008-01-17,0.2979339426177831
517,2008-01-17,0.2797615452772425
518,2008-01-17,0.2778652569007626
519,2008-01-17,0.28867860980525484
520,2008-01-17,0.30645283379453186
521,2008-01-17,0.29495643290070916
522,2008-01-17,0.2707459955172128
523,2008-01-17,0.2827895185016311
524,2008-01-17,0.26895551772058623
525,2008-01-17,0.2703842861196217
526,2008-01-17,0.25716089377708456
527,2008-01-17,0.24087078525938166
528,2008-01-18,0.2737041337588981
529,2008-01-18,0.2475959429293546
530,2008-01-18,0.22297137921486276
531,2008-01-18,0.1805968465517065
532,2008-01-18,0.1408397420631078
533,2008-01-18,0.12013733236551927
534,2008-01-18,0.11165376564389085
535,2008-01-18,0.10524408628738846
536,2008-01-18,0.11039006174942656
537,2008-01-18,0.1269446967167629
538,2008-01-18,0.15316683740153325
539,2008-01-18,0.20146220454226926
540,2008-01-18,0.247777123199165
541,2008-01-18,0.2910586967099259
542,2008-01-18,0.3383775135913689
543,2008-01-18,0.38072127979361414
544,2008-01-18,0.41594090104708514
545,2008-01-18,0.44687372874692777
546,2008-01-18,0.47025965753510524
547,2008-01-18,0.4860325964955863
548,2008-01-18,0.5019137878185325
549,2008-01-18,0.5031170982897268
550,2008-01-18,0.5180331343389029
551,2008-01-18,0.5208123713078823
552,2008-01-18,0.5246388074463952
553,2008-01-18,0.5342960576768587
554,2008-01-18,0.543960144898636
555,2008-01-18,0.5536265111175178
556,2008-01-18,0.5614730981484288
557,2008-01-18,0.5696341867797658
558,2008-01-18,0.573201956746914
559,2008-01-18,0.5785974823918987
560,2008-01-18,0.5848670034264722
561,2008-01-18,0.5745875869864707
562,2008-01-18,0.5547922181364868
563,2008-01-18,0.5317276279400489
564,2008-01-18,0.5138808016144416
565,2008-01-18,0.4775421927826442
566,2008-01-18,0.4493874625532288
567,2008-01-18,0.43876505704899516
568,2008-01-18,0.4531352732916354
569,2008-01-18,0.427919309828517
570,2008-01-18,0.3963073409915234
571,2008-01-18,0.3894623731880551
572,2008-01-18,0.3618033248288758
573,2008-01-18,0.3493645586323283
574,2008-01-18,0.33668649773980464
575,2008-01-18,0.3110762677776018
576,2008-01-19,0.2533652240994828
577,2008-01-19,0.2278917339635521
578,2008-01-19,0.20318170785764023
579,2008-01-19,0.16971235638045135
580,2008-01-19,0.13714890625231468
581,2008-01-19,0.11427917030831425
582,2008-01-19,0.11096209002266477
583,2008-01-19,0.10549705496599182
584,2008-01-19,0.10586055500416491
585,2008-01-19,0.10822045650591006
586,2008-01-19,0.1159747441540876
587,2008-01-19,0.12956554338697712
588,2008-01-19,0.1369517730027725
589,2008-01-19,0.16066245887834607
590,2008-01-19,0.19001252308908945
591,2008-01-19,0.23610182103263644
592,2008-01-19,0.2803485498171675
593,2008-01-19,0.31959401945579824
594,2008-01-19,0.3464155363790611
595,2008-01-19,0.3690676280995785
596,2008-01-19,0.3806586073732394
597,2008-01-19,0.38732467390400194
598,2008-01-19,0.39105425266557203
599,2008-01-19,0.40099637753410233
600,2008-01-19,0.3982444885303775
601,2008-01-19,0.3919692700030426
602,2008-01-19,0.39218349573086875
603,2008-01-19,0.3894828841619957
604,2008-01-19,0.38810181191664794
605,2008-01-19,0.3899432415771116
606,2008-01-19,0.3964007798728093
607,2008-01-19,0.39437816994253505
608,2008-01-19,0.39659221562959024
609,2008-01-19,0.38672529766550934
610,2008-01-19,0.39132431382245936
611,2008-01-19,0.39084800342761183
612,2008-01-19,0.37516736384986427
613,2008-01-19,0.37281543883798507
614,2008-01-19,0.36815147126355585
615,2008-01-19,0.3817342940065793
616,2008-01-19,0.3808272531589749
617,2008-01-19,0.35756325071589
618,2008-01-19,0.3246442770394462
619,2008-01-19,0.3204851073236713
620,2008-01-19,0.29123303998842276
621,2008-01-19,0.2802072519966864
622,2008-01-19,0.249726805222094
623,2008-01-19,0.22973430312256793
624,2008-01-20,0.28611255146260345
625,2008-01-20,0.2551725066347304
626,2008-01-20,0.23015139765194936
627,2008-01-20,0.19062675064011336
628,2008-01-20,0.15896046578142833
629,2008-01-20,0.13441285627846616
630,2008-01-20,0.12461085167261303
631,2008-01-20,0.11943422369951884
632,2008-01-20,0.12922718820755746
633,2008-01-20,0.15492751467389268
634,2008-01-20,0.18758869594646183
635,2008-01-20,0.24916153804956598
636,2008-01-20,0.31258116568422906
637,2008-01-20,0.35542198115497303
638,2008-01-20,0.4042141316052458
639,2008-01-20,0.43201880787940466
640,2008-01-20,0.45353728815297545
641,2008-01-20,0.48142605942029154
642,2008-01-20,0.49614465865751123
643,2008-01-20,0.5078947880475718
644,2008-01-20,0.5112478003689697
645,2008-01-20,0.510952898143643
646,2008-01-20,0.5131812632253052
647,2008-01-20,0.5057522267510961
648,2008-01-20,0.5015280673306904
649,2008-01-20,0.5060305303568112
650,2008-01-20,0.5048257763688513
651,2008-01-20,0.5057246506582315
652,2008-01-20,0.5005008098416213
653,2008-01-20,0.4958020875613478
654,2008-01-20,0.4985194875902911
655,2008-01-20,0.4979810745243448
656,2008-01-20,0.49732160865289626
657,2008-01-20,0.48722823449512803
658,2008-01-20,0.48147832480038844
659,2008-01-20,0.4598337394126341
660,2008-01-20,0.4469939460720916
661,2008-01-20,0.4256665209627853
662,2008-01-20,0.417881619090703
663,2008-01-20,0.42412090512649014
664,2008-01-20,0.4256992245712352
665,2008-01-20,0.392233101977144
