date,hour,temp,load,weekday
2008/5/17,20.5,13.4,9337.59,1
2008/5/17,21,13.3,9258.71,1
2008/5/17,21.5,13.25,9066.17,1
2008/5/17,22,13.2,8881.17,1
2008/5/17,22.5,12.95,8929.37,1
2008/5/17,23,12.7,8843.64,1
2008/5/17,23.5,12.35,8725.45,1
2008/5/18,0,12,8530.32,0
2008/5/18,0.5,12.1,8209.74,0
2008/5/18,1,12.2,8017.07,0
2008/5/18,1.5,11.95,7781.08,0
2008/5/18,2,11.7,7534.26,0
2008/5/18,2.5,11.6,7202.56,0
2008/5/18,3,11.5,6974.23,0
2008/5/18,3.5,11.65,6769.41,0
2008/5/18,4,11.8,6673.84,0
2008/5/18,4.5,11.8,6673.81,0
2008/5/18,5,11.8,6623.82,0
2008/5/18,5.5,11.45,6777.69,0
2008/5/18,6,11.1,6843.53,0
2008/5/18,6.5,10.95,7120.11,0
2008/5/18,7,10.8,7266.01,0
2008/5/18,7.5,10.95,7657.04,0
2008/5/18,8,11.1,8238.65,0
2008/5/18,8.5,11.8,8702.03,0
2008/5/18,9,12.5,9096.12,0
2008/5/18,9.5,13.05,9260.3,0
2008/5/18,10,13.6,9301.44,0
2008/5/18,10.5,14.4,9271.24,0
2008/5/18,11,15.2,9133.54,0
2008/5/18,11.5,16.2,9013.65,0
2008/5/18,12,17.2,8937.97,0
2008/5/18,12.5,17.85,8866.54,0
2008/5/18,13,18.5,8765.31,0
2008/5/18,13.5,19,8630.64,0
2008/5/18,14,19.5,8574.62,0
2008/5/18,14.5,19.8,8499.69,0
2008/5/18,15,20.1,8506.86,0
2008/5/18,15.5,19.3,8569.74,0
2008/5/18,16,18.5,8662.2,0
2008/5/18,16.5,17.8,8939.97,0
2008/5/18,17,17.1,9345.4,0
2008/5/18,17.5,17.05,10026.1,0
2008/5/18,18,17,10676.91,0
2008/5/18,18.5,16.45,10808.71,0
2008/5/18,19,15.9,10701.7,0
2008/5/18,19.5,15.2,10424.41,0
2008/5/18,20,14.5,10270.65,0
2008/5/18,20.5,13.95,10155.36,0
2008/5/18,21,13.4,9969.4,0
2008/5/18,21.5,13.3,9585.53,0
2008/5/18,22,13.2,9220.62,0
2008/5/18,22.5,13.2,9054.9,0
2008/5/18,23,13.2,8772.81,0
2008/5/18,23.5,13.05,8590.48,0
2008/5/19,0,12.9,8331.6,0
2008/5/19,0.5,12.55,8087.56,0
2008/5/19,1,12.2,7905.25,0
2008/5/19,1.5,12.05,7714.72,0
2008/5/19,2,11.9,7618.51,0
2008/5/19,2.5,11.55,7281.5,0
2008/5/19,3,11.2,7060.67,0
2008/5/19,3.5,11,6925.52,0
2008/5/19,4,10.8,6794.65,0
2008/5/19,4.5,10.8,6854.31,0
2008/5/19,5,10.8,6965.43,0
2008/5/19,5.5,10.75,7376.09,0
2008/5/19,6,10.7,7885.92,0
2008/5/19,6.5,10.7,8772.5,0
2008/5/19,7,10.7,9615.46,0
2008/5/19,7.5,10.95,10048.5,0
2008/5/19,8,11.2,10469.9,0
2008/5/19,8.5,12.1,10466.8,0
2008/5/19,9,13,10355.4,0
2008/5/19,9.5,13.7,10314.61,0
2008/5/19,10,14.40000001,10251.3,0
2008/5/19,10.5,15.45,10174.9,0
2008/5/19,11,16.5,10066.57,0
2008/5/19,11.5,17.55,9842.69,0
2008/5/19,12,18.6,9746.46,0
2008/5/19,12.5,19.55,9676.23,0
2008/5/19,13,20.5,9657.16,0
2008/5/19,13.5,20.75,9519.75,0
2008/5/19,14,21,9468.52,0
2008/5/19,14.5,21.1,9475.77,0
2008/5/19,15,21.2,9404.17,0
2008/5/19,15.5,20.1,9379.65,0
2008/5/19,16,19,9446.21,0
2008/5/19,16.5,18.65,9637.34,0
2008/5/19,17,18.3,9979.94,0
2008/5/19,17.5,18.25,10708.04,0
2008/5/19,18,18.2,11367.59,0
2008/5/19,18.5,17.2,11429.25,0
2008/5/19,19,16.2,11328.8,0
2008/5/19,19.5,16.05,11028,0
2008/5/19,20,15.9,10828.95,0
2008/5/19,20.5,15.55,10683.34,0
2008/5/19,21,15.2,10442.6,0
2008/5/19,21.5,14.9,10074.32,0
2008/5/19,22,14.6,9676.47,0
2008/5/19,22.5,14.15,9630.15,0
2008/5/19,23,13.7,9342.95,0
2008/5/19,23.5,13.55,9116.72,0
2008/5/20,0,13.4,8989.26,0
2008/5/20,0.5,13.05,8827.72,0
2008/5/20,1,12.7,8695.51,0
2008/5/20,1.5,12.35,8544.68,0
2008/5/20,2,12,8305.64,0
2008/5/20,2.5,11.85,7906.76,0
2008/5/20,3,11.7,7527.89,0
2008/5/20,3.5,11.7,7279.84,0
2008/5/20,4,11.7,7150.39,0
2008/5/20,4.5,11.65,7081.28,0
2008/5/20,5,11.6,7178.21,0
2008/5/20,5.5,11.45,7555.33,0
2008/5/20,6,11.3,8077.57,0
2008/5/20,6.5,11.5,8972.09,0
2008/5/20,7,11.7,9810.57,0
2008/5/20,7.5,11.85,10261.46,0
2008/5/20,8,12,10646.14,0
2008/5/20,8.5,12.75,10622.2,0
2008/5/20,9,13.5,10334.99,0
2008/5/20,9.5,14.45,10344.56,0
2008/5/20,10,15.40000001,10186.15,0
2008/5/20,10.5,16.85,10078.6,0
2008/5/20,11,18.3,10039.3,0
2008/5/20,11.5,18.35,9848.76,0
2008/5/20,12,18.4,9722.34,0
2008/5/20,12.5,18.4,9640.14,0
2008/5/20,13,18.4,9574.8,0
2008/5/20,13.5,18.05,9526.85,0
2008/5/20,14,17.7,9475.91,0
2008/5/20,14.5,17.5,9471.97,0
2008/5/20,15,17.3,9418.07,0
2008/5/20,15.5,17.15,9414.04,0
2008/5/20,16,17,9496.06,0
2008/5/20,16.5,16.85,9678.98,0
2008/5/20,17,16.7,10019.74,0
2008/5/20,17.5,16.5,10672.01,0
2008/5/20,18,16.3,11305.81,0
2008/5/20,18.5,15.95,11248.98,0
2008/5/20,19,15.6,11133.78,0
2008/5/20,19.5,15.6,10854.25,0
2008/5/20,20,15.6,10696.02,0
2008/5/20,20.5,15.6,10532.86,0
2008/5/20,21,15.6,10299.83,0
2008/5/20,21.5,15.55,9977.2,0
2008/5/20,22,15.5,9629.3,0
2008/5/20,22.5,15.35,9584.1,0
2008/5/20,23,15.2,9262.12,0
2008/5/20,23.5,14.25,9114.64,0
2008/5/21,0,13.3,8988.98,0
2008/5/21,0.5,12.95,8780.72,0
2008/5/21,1,12.6,8611.13,0
2008/5/21,1.5,12.45,8479.24,0
2008/5/21,2,12.3,8236.85,0
2008/5/21,2.5,12.2,7849.41,0
2008/5/21,3,12.1,7475.81,0
2008/5/21,3.5,12.5,7188.77,0
2008/5/21,4,12.9,7048.3,0
2008/5/21,4.5,13.3,7009.62,0
2008/5/21,5,13.7,7120.83,0
2008/5/21,5.5,13.55,7487.98,0
2008/5/21,6,13.4,7959.47,0
2008/5/21,6.5,12.85,8910.54,0
2008/5/21,7,12.3,9701.89,0
2008/5/21,7.5,12.25,10099.91,0
2008/5/21,8,12.2,10421.38,0
2008/5/21,8.5,13.65,10446.69,0
2008/5/21,9,15.1,10248.54,0
2008/5/21,9.5,15.6,10188.83,0
2008/5/21,10,16.1,10099.16,0
2008/5/21,10.5,16.3,10035.92,0
2008/5/21,11,16.5,9945.02,0
2008/5/21,11.5,16.75,9798.5,0
2008/5/21,12,17,9740.41,0
2008/5/21,12.5,17.45,9659.13,0
2008/5/21,13,17.9,9666.32,0
2008/5/21,13.5,17.9,9639.77,0
2008/5/21,14,17.9,9574.89,0
2008/5/21,14.5,17.7,9586.37,0
2008/5/21,15,17.5,9532.59,0
2008/5/21,15.5,16.8,9603.52,0
2008/5/21,16,16.1,9723.74,0
2008/5/21,16.5,15.65,9960.87,0
2008/5/21,17,15.2,10299.22,0
2008/5/21,17.5,15.05,10936.49,0
2008/5/21,18,14.9,11468.73,0
2008/5/21,18.5,15,11408.44,0
2008/5/21,19,15.1,11217.74,0
2008/5/21,19.5,14.7,10953.28,0
2008/5/21,20,14.3,10721.15,0
2008/5/21,20.5,14.1,10499.67,0
2008/5/21,21,13.9,10284.15,0
2008/5/21,21.5,13.45,10045.35,0
2008/5/21,22,13,9659.19,0
2008/5/21,22.5,12.7,9726,0
2008/5/21,23,12.4,9393.54,0
2008/5/21,23.5,12.25,9227.78,0
2008/5/22,0,12.1,9105.57,0
2008/5/22,0.5,12,8854.05,0
2008/5/22,1,11.9,8711.45,0
2008/5/22,1.5,11.75,8555.31,0
2008/5/22,2,11.6,8277.55,0
2008/5/22,2.5,11.55,7893.51,0
2008/5/22,3,11.5,7545.91,0
2008/5/22,3.5,11.4,7278.88,0
2008/5/22,4,11.3,7141.99,0
2008/5/22,4.5,11.25,7019.71,0
2008/5/22,5,11.2,7168.45,0
2008/5/22,5.5,11.25,7519.2,0
2008/5/22,6,11.3,7931.63,0
2008/5/22,6.5,11.15,8805.94,0
2008/5/22,7,11,9516.01,0
2008/5/22,7.5,11.3,9893.16,0
2008/5/22,8,11.6,10233.49,0
2008/5/22,8.5,12.15,10320.9,0
2008/5/22,9,12.7,10292.47,0
2008/5/22,9.5,13.5,10299.23,0
2008/5/22,10,14.30000001,10264.25,0
2008/5/22,10.5,15.25,10194.13,0
2008/5/22,11,16.2,10033.71,0
2008/5/22,11.5,16.4,9912.54,0
2008/5/22,12,16.6,9820.71,0
2008/5/22,12.5,16.95,9767.58,0
2008/5/22,13,17.3,9696.56,0
2008/5/22,13.5,17.3,9630.28,0
2008/5/22,14,17.3,9554.2,0
2008/5/22,14.5,17.2,9525.98,0
2008/5/22,15,17.1,9479.56,0
2008/5/22,15.5,16.85,9515.52,0
2008/5/22,16,16.6,9631.57,0
2008/5/22,16.5,16.4,9834.86,0
2008/5/22,17,16.2,10223.49,0
2008/5/22,17.5,16.05,10926.63,0
2008/5/22,18,15.9,11511.78,0
2008/5/22,18.5,15.65,11506.39,0
2008/5/22,19,15.4,11433.97,0
2008/5/22,19.5,15.45,11223.02,0
2008/5/22,20,15.5,11057.79,0
2008/5/22,20.5,15.65,10923.84,0
2008/5/22,21,15.8,10679.65,0
2008/5/22,21.5,15.8,10299.75,0
2008/5/22,22,15.8,9890.9,0
2008/5/22,22.5,15.75,9829.08,0
2008/5/22,23,15.7,9529.12,0
2008/5/22,23.5,14.95,9333.88,0
2008/5/23,0,14.2,9142.76,1
2008/5/23,0.5,14.1,8956.99,1
2008/5/23,1,14,8803.8,1
2008/5/23,1.5,13.9,8667.19,1
2008/5/23,2,13.8,8410.26,1
2008/5/23,2.5,13.6,8008.76,1
2008/5/23,3,13.4,7675.16,1
2008/5/23,3.5,13.25,7389.22,1
2008/5/23,4,13.1,7261.84,1
2008/5/23,4.5,12.85,7174.66,1
2008/5/23,5,12.6,7273.99,1
2008/5/23,5.5,12.5,7604.19,1
2008/5/23,6,12.4,8068.49,1
2008/5/23,6.5,11.95,8899.22,1
2008/5/23,7,11.5,9735.37,1
2008/5/23,7.5,11.75,10178.52,1
2008/5/23,8,12,10555.71,1
2008/5/23,8.5,12.65,10583.05,1
2008/5/23,9,13.3,10421.38,1
2008/5/23,9.5,14,10357.22,1
2008/5/23,10,14.7,10255.04,1
2008/5/23,10.5,15.5,10142.72,1
2008/5/23,11,16.3,10015.24,1
2008/5/23,11.5,17,9849.37,1
2008/5/23,12,17.7,9812.66,1
2008/5/23,12.5,18,9732.58,1
2008/5/23,13,18.3,9627.04,1
2008/5/23,13.5,18.35,9605.16,1
2008/5/23,14,18.4,9533.85,1
2008/5/23,14.5,18.8,9487.27,1
2008/5/23,15,19.2,9360.97,1
2008/5/23,15.5,18.05,9383.17,1
2008/5/23,16,16.9,9482.9,1
2008/5/23,16.5,16.25,9719.77,1
2008/5/23,17,15.6,10103.22,1
2008/5/23,17.5,15.4,10728.22,1
2008/5/23,18,15.2,11227.1,1
2008/5/23,18.5,14.95,11112.11,1
2008/5/23,19,14.7,11013.36,1
2008/5/23,19.5,14.75,10692.27,1
2008/5/23,20,14.8,10517.51,1
2008/5/23,20.5,14.1,10310.67,1
2008/5/23,21,13.4,10100.39,1
2008/5/23,21.5,12.65,9897.73,1
2008/5/23,22,11.9,9549.39,1
2008/5/23,22.5,11.6,9632.16,1
2008/5/23,23,11.3,9383.05,1
2008/5/23,23.5,11.05,9351.96,1
2008/5/24,0,10.8,9221.75,1
2008/5/24,0.5,10.65,9061.42,1
2008/5/24,1,10.5,8855.87,1
2008/5/24,1.5,10.25,8610.24,1
2008/5/24,2,10,8306.18,1
2008/5/24,2.5,9.9,7915.61,1
2008/5/24,3,9.8,7518.19,1
2008/5/24,3.5,9.65,7231.24,1
2008/5/24,4,9.499999999,7042.45,1
2008/5/24,4.5,9.35,6918.71,1
2008/5/24,5,9.2,6932.45,1
2008/5/24,5.5,9.15,7083.6,1
2008/5/24,6,9.1,7225.77,1
2008/5/24,6.5,9.05,7610.06,1
2008/5/24,7,9.000000003,7921.95,1
2008/5/24,7.5,9.5,8362.13,1
2008/5/24,8,10,8939.94,1
2008/5/24,8.5,10.55,9304.08,1
2008/5/24,9,11.1,9474.68,1
2008/5/24,9.5,11.3,9652.32,1
2008/5/24,10,11.5,9545.72,1
2008/5/24,10.5,12.15,9455.84,1
2008/5/24,11,12.8,9315.66,1
2008/5/24,11.5,12.95,9152.49,1
2008/5/24,12,13.1,8992.29,1
2008/5/24,12.5,14.35,8844.39,1
2008/5/24,13,15.6,8706.14,1
2008/5/24,13.5,16.35,8654.56,1
2008/5/24,14,17.1,8545.74,1
2008/5/24,14.5,17,8522.14,1
2008/5/24,15,16.9,8417.17,1
2008/5/24,15.5,16.55,8469.78,1
2008/5/24,16,16.2,8547.12,1
2008/5/24,16.5,16.1,8790.02,1
2008/5/24,17,16,9244.9,1
2008/5/24,17.5,16,9891.63,1
2008/5/24,18,16,10458.77,1
2008/5/24,18.5,15.95,10476.05,1
2008/5/24,19,15.9,10366.58,1
2008/5/24,19.5,15.05,10111.59,1
2008/5/24,20,14.2,9876.81,1
2008/5/24,20.5,13.6,9698.73,1
2008/5/24,21,13,9609.36,1
2008/5/24,21.5,12.9,9383.22,1
2008/5/24,22,12.8,9163.87,1
2008/5/24,22.5,12.5,9201.25,1
2008/5/24,23,12.2,9017.46,1
2008/5/24,23.5,11.85,8927.21,1
2008/5/25,0,11.5,8751.97,0
2008/5/25,0.5,11.3,8482,0
2008/5/25,1,11.1,8242.77,0
2008/5/25,1.5,11.1,8000.33,0
2008/5/25,2,11.1,7722.25,0
2008/5/25,2.5,11.4,7385.87,0
2008/5/25,3,11.7,7115.98,0
2008/5/25,3.5,11.5,6899.43,0
2008/5/25,4,11.3,6772.53,0
2008/5/25,4.5,11.2,6741.1,0
2008/5/25,5,11.1,6722.1,0
2008/5/25,5.5,11.05,6800.98,0
2008/5/25,6,11,6890.09,0
2008/5/25,6.5,10.95,7154.93,0
2008/5/25,7,10.9,7424.19,0
2008/5/25,7.5,11.3,7788.18,0
2008/5/25,8,11.7,8293.59,0
2008/5/25,8.5,12.3,8817.23,0
2008/5/25,9,12.9,9217.8,0
2008/5/25,9.5,13.65,9357.28,0
2008/5/25,10,14.40000001,9365.54,0
2008/5/25,10.5,15.3,9312.45,0
2008/5/25,11,16.2,9201.4,0
2008/5/25,11.5,17.15,9114.19,0
2008/5/25,12,18.1,8982.45,0
2008/5/25,12.5,19.45,8880.15,0
2008/5/25,13,20.8,8760.42,0
2008/5/25,13.5,20.65,8598.18,0
2008/5/25,14,20.5,8451.77,0
2008/5/25,14.5,20,8365.4,0
2008/5/25,15,19.5,8315.4,0
2008/5/25,15.5,19.2,8344.96,0
2008/5/25,16,18.9,8528.73,0
2008/5/25,16.5,18.6,8824.53,0
2008/5/25,17,18.3,9317.32,0
2008/5/25,17.5,18.25,10051.22,0
2008/5/25,18,18.2,10610.54,0
2008/5/25,18.5,18.1,10698.79,0
2008/5/25,19,18,10568.08,0
2008/5/25,19.5,17.8,10363.81,0
2008/5/25,20,17.6,10221.25,0
2008/5/25,20.5,17.6,10121.97,0
2008/5/25,21,17.6,9882.96,0
2008/5/25,21.5,17.45,9552.17,0
2008/5/25,22,17.29999999,9194.32,0
2008/5/25,22.5,16.4,9066.66,0
2008/5/25,23,15.5,8754.79,0
2008/5/25,23.5,15.2,8584.77,0
2008/5/26,0,14.9,8390.39,0
2008/5/26,0.5,14.55,8151.56,0
2008/5/26,1,14.2,8010.35,0
2008/5/26,1.5,13.95,7794.54,0
2008/5/26,2,13.7,7647.91,0
2008/5/26,2.5,13.3,7291.08,0
2008/5/26,3,12.9,7058.31,0
2008/5/26,3.5,12.65,6956.54,0
2008/5/26,4,12.4,6860.84,0
2008/5/26,4.5,12.05,6894.54,0
2008/5/26,5,11.7,7017.63,0
2008/5/26,5.5,11.7,7387.04,0
2008/5/26,6,11.7,7879.75,0
2008/5/26,6.5,11.65,8733.15,0
2008/5/26,7,11.6,9590.5,0
2008/5/26,7.5,11.95,10080.32,0
2008/5/26,8,12.3,10487.61,0
2008/5/26,8.5,12.95,10511.79,0
2008/5/26,9,13.6,10338.72,0
2008/5/26,9.5,14.3,10320.06,0
2008/5/26,10,15,10264.13,0
2008/5/26,10.5,15.65,10188.87,0
2008/5/26,11,16.3,10037.28,0
2008/5/26,11.5,17.7,9844.67,0
2008/5/26,12,19.1,9768.55,0
2008/5/26,12.5,20.1,9705.64,0
2008/5/26,13,21.1,9634.74,0
2008/5/26,13.5,21.55,9532.67,0
2008/5/26,14,22,9517.58,0
2008/5/26,14.5,20.6,9515.29,0
2008/5/26,15,19.2,9460.96,0
2008/5/26,15.5,18.85,9419.46,0
2008/5/26,16,18.5,9479.4,0
2008/5/26,16.5,18.35,9673.54,0
2008/5/26,17,18.2,10042.69,0
2008/5/26,17.5,18.2,10765.9,0
2008/5/26,18,18.2,11275.74,0
2008/5/26,18.5,18.05,11226.88,0
2008/5/26,19,17.9,10999.05,0
2008/5/26,19.5,17.8,10781.82,0
2008/5/26,20,17.7,10574.15,0
2008/5/26,20.5,17.6,10347.66,0
2008/5/26,21,17.5,10155.1,0
2008/5/26,21.5,17.4,9774.23,0
2008/5/26,22,17.3,9358.65,0
2008/5/26,22.5,17,9394.02,0
2008/5/26,23,16.7,9099.14,0
2008/5/26,23.5,15.65,8988.43,0
2008/5/27,0,14.6,8871.95,0
2008/5/27,0.5,14,8740.52,0
2008/5/27,1,13.4,8590.95,0
2008/5/27,1.5,13.1,8388.26,0
2008/5/27,2,12.8,8216.85,0
2008/5/27,2.5,12.7,7786.03,0
2008/5/27,3,12.6,7457.86,0
2008/5/27,3.5,12.25,7171.98,0
2008/5/27,4,11.9,7077.76,0
2008/5/27,4.5,11.65,7025.3,0
2008/5/27,5,11.4,7175.39,0
2008/5/27,5.5,11.25,7506.26,0
2008/5/27,6,11.1,8000.65,0
2008/5/27,6.5,11.1,8788.48,0
2008/5/27,7,11.1,9606.65,0
2008/5/27,7.5,11.55,10015.26,0
2008/5/27,8,12,10394.89,0
2008/5/27,8.5,12.4,10333.02,0
2008/5/27,9,12.8,10181.8,0
2008/5/27,9.5,13.2,10167.14,0
2008/5/27,10,13.6,10041.27,0
2008/5/27,10.5,14.4,9934.92,0
2008/5/27,11,15.2,9853.67,0
2008/5/27,11.5,15.65,9702.14,0
2008/5/27,12,16.1,9588.54,0
2008/5/27,12.5,16.65,9554.08,0
2008/5/27,13,17.2,9481.34,0
2008/5/27,13.5,17.8,9504.53,0
2008/5/27,14,18.4,9368.89,0
2008/5/27,14.5,18.5,9501.33,0
2008/5/27,15,18.6,9444.79,0
2008/5/27,15.5,18.6,9486.4,0
2008/5/27,16,18.6,9531.95,0
2008/5/27,16.5,18.45,9717.53,0
2008/5/27,17,18.3,9984.75,0
2008/5/27,17.5,17.65,10725.19,0
2008/5/27,18,17,11201.8,0
2008/5/27,18.5,16.15,11116.11,0
2008/5/27,19,15.3,11012.82,0
2008/5/27,19.5,15.3,10694.14,0
2008/5/27,20,15.3,10553.23,0
2008/5/27,20.5,15.05,10364.1,0
2008/5/27,21,14.8,10186.13,0
2008/5/27,21.5,14.55,9920.3,0
2008/5/27,22,14.3,9483.07,0
2008/5/27,22.5,13.85,9489.9,0
2008/5/27,23,13.4,9241.56,0
2008/5/27,23.5,13,9109.25,0
2008/5/28,0,12.6,8960.6,0
2008/5/28,0.5,12.4,8837.03,0
2008/5/28,1,12.2,8699.57,0
2008/5/28,1.5,12.05,8481.66,0
2008/5/28,2,11.9,8276.24,0
2008/5/28,2.5,11.8,7893.5,0
2008/5/28,3,11.7,7540.84,0
2008/5/28,3.5,11.65,7236.71,0
2008/5/28,4,11.6,7084.15,0
2008/5/28,4.5,11.5,7055.89,0
2008/5/28,5,11.4,7097.85,0
2008/5/28,5.5,11.3,7439.35,0
2008/5/28,6,11.2,7900.05,0
2008/5/28,6.5,11.15,8778.9,0
2008/5/28,7,11.1,9617.51,0
2008/5/28,7.5,11.35,10009.26,0
2008/5/28,8,11.6,10384.44,0
2008/5/28,8.5,12.2,10403.67,0
2008/5/28,9,12.8,10210.22,0
2008/5/28,9.5,13.3,10193.99,0
2008/5/28,10,13.80000001,10127.31,0
2008/5/28,10.5,15.3,10059.11,0
2008/5/28,11,16.8,9992.06,0
2008/5/28,11.5,17.25,9863.7,0
2008/5/28,12,17.7,9808.2,0
2008/5/28,12.5,17.85,9771.1,0
2008/5/28,13,18,9773.29,0
2008/5/28,13.5,17.7,9712.51,0
2008/5/28,14,17.4,9591.44,0
2008/5/28,14.5,17.5,9561.74,0
2008/5/28,15,17.6,9510.55,0
2008/5/28,15.5,17.85,9558.25,0
2008/5/28,16,18.1,9646.49,0
2008/5/28,16.5,17.6,9849.62,0
2008/5/28,17,17.1,10209.59,0
2008/5/28,17.5,16.9,10924.12,0
2008/5/28,18,16.7,11365.11,0
2008/5/28,18.5,16.45,11200.82,0
2008/5/28,19,16.2,11008.63,0
2008/5/28,19.5,15.75,10745.88,0
2008/5/28,20,15.3,10582.99,0
2008/5/28,20.5,14.8,10536.97,0
2008/5/28,21,14.3,10304.5,0
2008/5/28,21.5,14.05,9937.79,0
2008/5/28,22,13.8,9586.37,0
2008/5/28,22.5,13.55,9599.36,0
2008/5/28,23,13.3,9339.75,0
2008/5/28,23.5,13,9184.41,0
2008/5/29,0,12.7,9035.44,0
2008/5/29,0.5,12.5,8885.48,0
2008/5/29,1,12.3,8718.98,0
2008/5/29,1.5,12.15,8581.65,0
2008/5/29,2,12,8332.47,0
2008/5/29,2.5,11.9,7915.02,0
2008/5/29,3,11.8,7568.04,0
2008/5/29,3.5,11.8,7313.59,0
2008/5/29,4,11.8,7156.33,0
2008/5/29,4.5,11.75,7096.36,0
2008/5/29,5,11.7,7185.21,0
2008/5/29,5.5,11.4,7530.13,0
2008/5/29,6,11.1,7943.24,0
2008/5/29,6.5,11.05,8836.2,0
2008/5/29,7,11,9628.01,0
2008/5/29,7.5,11.25,10076.27,0
2008/5/29,8,11.5,10466.55,0
2008/5/29,8.5,12.1,10402.06,0
2008/5/29,9,12.7,10213.7,0
2008/5/29,9.5,13.55,10162.58,0
2008/5/29,10,14.40000001,10061.39,0
2008/5/29,10.5,15.35,9968.83,0
2008/5/29,11,16.3,9895.35,0
2008/5/29,11.5,17.15,9785.52,0
2008/5/29,12,18,9691.82,0
2008/5/29,12.5,19.35,9652.29,0
2008/5/29,13,20.7,9581.38,0
2008/5/29,13.5,20.1,9561.41,0
2008/5/29,14,19.5,9535.13,0
2008/5/29,14.5,19.5,9527.52,0
2008/5/29,15,19.5,9438.14,0
2008/5/29,15.5,19.15,9417.84,0
2008/5/29,16,18.8,9474.41,0
2008/5/29,16.5,18.55,9689.49,0
2008/5/29,17,18.3,10025.93,0
2008/5/29,17.5,18.25,10698.62,0
2008/5/29,18,18.2,11307.66,0
2008/5/29,18.5,18,11361.41,0
2008/5/29,19,17.8,11218.33,0
2008/5/29,19.5,17.35,11068.58,0
2008/5/29,20,16.9,10825.54,0
2008/5/29,20.5,16.35,10715.32,0
2008/5/29,21,15.8,10534.56,0
2008/5/29,21.5,15.45,10158.95,0
2008/5/29,22,15.1,9747.15,0
2008/5/29,22.5,14.7,9791.82,0
2008/5/29,23,14.3,9514.8,0
2008/5/29,23.5,13.9,9373.13,0
2008/5/30,0,13.5,9166.3,1
2008/5/30,0.5,13.35,8993.01,1
2008/5/30,1,13.2,8856,1
2008/5/30,1.5,12.85,8653.9,1
2008/5/30,2,12.5,8398.19,1
2008/5/30,2.5,12.3,7943.53,1
2008/5/30,3,12.1,7582.53,1
2008/5/30,3.5,11.95,7334.39,1
2008/5/30,4,11.8,7171.49,1
2008/5/30,4.5,11.55,7102.93,1
2008/5/30,5,11.3,7207.97,1
2008/5/30,5.5,11.15,7533.16,1
2008/5/30,6,11,7977.22,1
2008/5/30,6.5,10.9,8837.54,1
2008/5/30,7,10.8,9664.23,1
2008/5/30,7.5,10.95,10106.62,1
2008/5/30,8,11.1,10472.84,1
2008/5/30,8.5,11.4,10508.94,1
2008/5/30,9,11.7,10296.47,1
2008/5/30,9.5,12.2,10231.36,1
2008/5/30,10,12.7,10175.93,1
2008/5/30,10.5,13.55,10093,1
2008/5/30,11,14.4,10002.32,1
2008/5/30,11.5,15.65,9830.74,1
2008/5/30,12,16.9,9788.13,1
2008/5/30,12.5,17.25,9682.65,1
2008/5/30,13,17.60000001,9585.85,1
2008/5/30,13.5,18.5,9501.9,1
2008/5/30,14,19.4,9403.14,1
2008/5/30,14.5,19.4,9382.4,1
2008/5/30,15,19.4,9326.33,1
2008/5/30,15.5,18.9,9318.75,1
2008/5/30,16,18.4,9435.16,1
2008/5/30,16.5,17.9,9580.74,1
2008/5/30,17,17.4,9971.92,1
2008/5/30,17.5,17.2,10546.55,1
2008/5/30,18,17,10990.51,1
2008/5/30,18.5,16.8,10886.37,1
2008/5/30,19,16.6,10714.38,1
2008/5/30,19.5,16.45,10461.94,1
2008/5/30,20,16.3,10258.53,1
2008/5/30,20.5,15.9,10157.91,1
2008/5/30,21,15.5,9950.56,1
2008/5/30,21.5,14.85,9730.88,1
2008/5/30,22,14.2,9497.29,1
2008/5/30,22.5,13.85,9583,1
2008/5/30,23,13.5,9436.98,1
2008/5/30,23.5,13.1,9393.09,1
2008/5/31,0,12.7,9254.33,1
2008/5/31,0.5,12.4,9021.77,1
2008/5/31,1,12.1,8848.04,1
2008/5/31,1.5,11.9,8634.98,1
2008/5/31,2,11.7,8322.73,1
2008/5/31,2.5,11.8,7886.69,1
2008/5/31,3,11.9,7580.03,1
2008/5/31,3.5,12.05,7239.63,1
2008/5/31,4,12.2,7045.45,1
2008/5/31,4.5,12.4,6932.5,1
2008/5/31,5,12.6,6955.67,1
2008/5/31,5.5,12.7,7058.22,1
2008/5/31,6,12.8,7215.94,1
2008/5/31,6.5,13.1,7574.15,1
2008/5/31,7,13.4,7946.33,1
2008/5/31,7.5,13.6,8356.76,1
2008/5/31,8,13.8,8914.85,1
2008/5/31,8.5,14.1,9398.97,1
2008/5/31,9,14.4,9540.11,1
2008/5/31,9.5,15,9759.13,1
2008/5/31,10,15.6,9681.25,1
2008/5/31,10.5,15.75,9596.08,1
2008/5/31,11,15.9,9396.65,1
2008/5/31,11.5,16.45,9146.81,1
2008/5/31,12,17,9039.7,1
2008/5/31,12.5,17.35,8919.75,1
2008/5/31,13,17.70000001,8799.15,1
2008/5/31,13.5,18.6,8647.22,1
2008/5/31,14,19.5,8527.76,1
2008/5/31,14.5,19.05,8486.22,1
2008/5/31,15,18.6,8426.63,1
2008/5/31,15.5,17.75,8441.06,1
2008/5/31,16,16.9,8569.62,1
2008/5/31,16.5,16.85,8762.17,1
2008/5/31,17,16.8,9234.09,1
2008/5/31,17.5,16.5,9855.93,1
2008/5/31,18,16.2,10324.29,1
2008/5/31,18.5,16.15,10236.29,1
2008/5/31,19,16.1,10028.99,1
